loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
181,2561,236,55,0,0,0.054849214,13,11,2,0.272727273,2978,54,460,0,0,9,y,src/main/org/apache/tools/ant/types/optional
180,180,51,11,0,0,0.035188953,4,2,2,0.545454545,2851,259,1530,1,0,5,n,src/main/org/apache/tools/ant/util/depend/bcel
309,604,586,17,0,0,0.107003312,6,4,2,0.294117647,3401,200,836,0,1,17,n,src/main/org/apache/tools/ant/taskdefs/optional/jlink
2840,81360,119,1245,188,91,1.293014522,23,22,1,0.352610442,3578,2,115,0,107,423,y,src/main/org/apache/tools/ant/taskdefs/optional
54,0,0,1,0,0,0.00191988,1,0,1,1,2899,2899,2899,2899,0,0,n,proposal/sandbox/selectors/src/main/org/apache/tools/ant/selectors
152,299,43,18,1,1,0.040788268,8,6,2,0.333333333,2813,156,876,0,0,3,n,src/main/org/apache/tools/ant/input
255,307,238,28,2,1,0.060081993,7,5,2,0.285714286,2984,106,829,0,2,7,y,src/main/org/apache/tools/ant/taskdefs/optional/i18n
178,435,139,9,0,0,0.00445035,5,3,2,0.444444444,2715,301,1014,5,0,0,y,src/main/org/apache/tools/ant/taskdefs/optional/image
514,141,34,6,0,0,0.001625609,1,0,1,1,2920,486,2757,0,0,0,n,proposal/sandbox/clearcase/src/main/org/apache/tools/ant/taskdefs/optional/clearcase
415,1132,164,69,24,8,0.083974241,10,9,1,0.260869565,2382,34,547,0,10,2,y,src/main/org/apache/tools/ant/launch
158,372,15,15,2,2,0.036238994,4,2,2,0.533333333,1686,112,506,0,0,0,n,src/main/org/apache/tools/ant/types/resources/comparators
2775,9533,1013,267,52,24,0.671848899,15,14,1,0.479400749,3454,12,161,0,69,61,y,src/main/org/apache/tools/ant/taskdefs/optional/junit
61,78,77,10,0,0,0.036837088,4,2,2,0.5,2616,261,1759,1,0,4,n,src/main/org/apache/tools/ant/types/resolver
376,1089,531,65,10,4,0.203738755,9,8,1,0.415384615,3215,49,618,0,0,28,n,src/main/org/apache/tools/ant/taskdefs/rmic
641,2126,113,47,6,2,0.127414716,12,11,1,0.276595745,3075,65,442,0,10,14,y,src/main/org/apache/tools/ant/listener
3,33,256,10,0,0,0.023088136,5,3,2,0.5,2536,253,990,0,0,3,n,src/main/org/apache/tools/ant/loader
620,2141,359,48,2,1,0.218518647,10,9,1,0.333333333,3460,72,1348,0,19,41,n,src/main/org/apache/tools/ant/taskdefs/optional/vss
28,15,12,4,0,0,0.011195591,2,0,2,0.75,1843,460,971,18,0,0,n,src/main/org/apache/tools/ant/types/mappers
168,667,44,12,2,1,0.013312174,3,2,1,0.833333333,2718,226,1413,0,6,0,n,proposal/embed/src/java/org/apache/tools/ant/taskdefs/optional
161,487,249,26,2,1,0.097876164,8,6,2,0.307692308,3034,116,1348,0,9,17,n,src/main/org/apache/tools/ant/taskdefs/optional/jsp/compilers
169,550,1,15,2,1,0.036137521,6,4,2,0.466666667,2889,192,1438,0,3,1,n,src/main/org/apache/tools/ant/util/optional
836,3061,279,56,5,2,0.122539506,11,10,1,0.267857143,3376,60,977,0,2,9,y,src/main/org/apache/tools/ant/taskdefs/optional/perforce
182,324,259,21,0,0,0.043633859,6,5,1,0.380952381,2400,114,865,0,0,5,n,src/main/org/apache/tools/ant/taskdefs/optional/script
56,15,15,2,0,0,0.00713563,1,0,1,1,1195,597,1155,40,0,0,n,src/main/org/apache/tools/ant/types/spi
3023,10791,1047,162,19,11,0.46980758,12,11,1,0.648148148,3469,21,397,0,57,92,n,src/main/org/apache/tools/ant/taskdefs/optional/ejb
443,1566,210,38,1,1,0.299562807,7,6,1,0.605263158,3455,90,988,0,0,20,n,src/main/org/apache/tools/ant/taskdefs/optional/javacc
695,1180,901,42,3,2,0.149563756,9,7,2,0.333333333,3615,86,464,0,2,12,y,src/main/org/apache/tools/tar
291,730,234,24,1,1,0.065801224,6,3,3,0.291666667,3139,130,1042,0,2,9,n,src/main/org/apache/tools/ant/taskdefs/optional/jdepend
54,51,36,7,2,1,0.014751623,3,2,1,0.714285714,2614,373,1269,0,0,0,n,src/main/org/apache/tools/ant/taskdefs/optional/windows
46,65,26,6,0,0,0.019957565,2,1,1,0.833333333,2820,470,2168,0,0,4,n,src/main/org/apache/tools/ant/util/facade
580,0,0,1,0,0,0.00191988,1,0,1,1,2899,2899,2899,2899,0,0,n,proposal/sandbox/selectors/src/main/org/apache/tools/ant
506,575,165,9,0,0,0.017466219,1,0,1,1,2718,302,2567,0,0,0,n,proposal/embed/src/java/org/apache/tools/ant/helper
480,1850,132,51,3,2,0.156657652,9,7,2,0.254901961,3400,66,715,0,4,36,y,src/main/org/apache/tools/ant/taskdefs/optional/jsp
161,262,116,21,1,1,0.05840888,6,4,2,0.333333333,2861,136,1031,0,0,3,n,src/main/org/apache/tools/ant/filters/util
3,0,0,1,0,0,0.000150639,1,0,1,1,2868,2868,2868,2868,0,0,n,proposal/xdocs/src/org/apache/tools/ant/taskdefs
290,385,290,6,0,0,0.004540964,1,0,1,1,2893,482,2880,0,0,0,n,proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/formatter
128,60,84,6,0,0,0.026595086,5,4,1,0.333333333,1794,299,988,6,0,5,n,src/main/org/apache/tools/ant/taskdefs/optional/javah
3158,11468,497,117,15,9,0.249766612,12,11,1,0.273504274,3343,28,220,0,22,24,y,src/main/org/apache/tools/ant/taskdefs/optional/net
613,1580,1386,14,0,0,0.004130615,2,1,1,0.928571429,2893,206,1776,0,0,0,n,proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit
4868,39385,256,653,57,35,1.251494382,22,21,1,0.349157734,3455,5,143,0,78,146,y,src/main/org/apache/tools/ant/types
527,845,921,5,0,0,0.003636317,1,0,1,1,2893,578,2880,0,0,0,n,proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/remote
291,544,801,10,0,0,0.028248266,7,4,3,0.2,2894,289,1071,0,2,6,n,src/main/org/apache/tools/ant/taskdefs/optional/sos
147,237,152,10,1,1,0.040573099,4,2,2,0.6,3299,329,2360,0,2,8,y,src/main/org/apache/tools/ant/taskdefs/optional/sound
240,420,138,17,0,0,0.083466455,6,4,2,0.352941176,3439,202,1885,0,0,8,y,src/main/org/apache/tools/mail
503,0,0,1,0,0,0.00191988,1,0,1,1,2899,2899,2899,2899,0,0,n,proposal/sandbox/selectors/src/main/org/apache/tools/ant/types
341,1182,57,34,2,2,0.100766652,11,10,1,0.294117647,3323,97,701,0,2,48,n,src/main/org/apache/tools/ant/util/regexp
108,272,130,7,0,0,0.035439501,6,5,1,0.285714286,2805,400,1780,1,0,4,n,src/main/org/apache/tools/ant/taskdefs/optional/extension/resolvers
654,1630,684,50,4,2,0.171411475,10,9,1,0.46,3355,67,367,0,5,45,y,src/main/org/apache/tools/ant/taskdefs/optional/depend
259,289,218,20,2,1,0.098281934,8,6,2,0.3,3082,154,1380,0,0,21,n,src/main/org/apache/tools/ant/taskdefs/optional/ccm
399,333,288,12,0,0,0.046330989,5,3,2,0.333333333,2715,226,1146,0,0,3,y,src/main/org/apache/tools/ant/types/optional/image
1804,5736,1458,99,6,5,0.192056633,14,13,1,0.272727273,2805,28,286,0,14,49,n,src/main/org/apache/tools/ant/types/selectors
554,785,216,21,3,3,0.039209456,5,2,3,0.285714286,2304,109,591,0,0,1,n,src/main/org/apache/tools/ant/types/selectors/modifiedselector
1340,3677,259,20,2,1,0.088743735,9,8,1,0.35,3321,166,1363,0,0,29,n,src/main/org/apache/tools/ant/taskdefs/optional/clearcase
4027,17828,77,413,33,21,0.722988134,18,17,1,0.336561743,3336,8,156,0,42,127,y,src/main/org/apache/tools/ant/util
32,30,30,3,0,0,0.014833937,2,0,2,0.666666667,1446,482,1148,6,0,1,n,src/main/org/apache/tools/ant/util/java15
1355,4104,728,78,6,4,0.117501319,9,8,1,0.692307692,3177,40,451,0,16,8,n,src/main/org/apache/tools/zip
19581,164690,3918,3345,570,231,6.789203068,32,31,1,0.394917788,3643,1,82,0,466,365,y,src/main/org/apache/tools/ant/taskdefs
