loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
3,0,0,1,0,0,4.43E-05,1,0,1,1,2659,2659,2659,2659,0,0,n,src/main/org/apache/tools/ant/taskdefs/optional/XMLValidateTask.f/CL/1/XMLValidateTask.c/CL/1/Attribute.c/MT/1/getName()
3,0,0,1,0,0,5.46E-05,1,0,1,1,2863,2863,2863,2863,1,1,n,src/main/org/apache/tools/ant/taskdefs/Jar.f/CL/1/Jar.c/CL/1/FilesetManifestConfig.c/MT/1/getValues()
6,0,0,1,0,0,4.90E-05,1,0,1,1,2893,2893,2893,2893,0,0,n,proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/remote/TestRunner.f/CL/1/TestRunner.c/MT/2/connect()
8,6,22,4,0,0,0.000151333,4,0,4,0.25,2536,634,839,165,3,3,n,"src/main/org/apache/tools/ant/AntClassLoader.f/CL/1/AntClassLoader.c/MT/2/defineClassFromData(File@byte[],String)"
3,0,0,1,0,0,4.49E-05,1,0,1,1,2327,2327,2327,2327,1,1,n,src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.f/CL/2/FTP.c/CL/2/FTPDirectoryScanner.c/CL/2/AntFTPFile.c/MT/1/getName()
3,0,0,1,0,0,2.51E-05,1,0,1,1,1941,1941,1941,1941,1,0,n,src/main/org/apache/tools/ant/taskdefs/XmlProperty.f/CL/1/XmlProperty.c/MT/2/getEntityResolver()
5,2,0,3,2,1,0.00011654,2,0,2,0.666666667,2108,702,1595,180,3,0,n,src/main/org/apache/tools/ant/taskdefs/Redirector.f/CL/1/Redirector.c/MT/1/setOutputFilterChains(Vector)
18,2,1,3,1,1,0.000115494,2,0,2,0.666666667,1038,346,472,153,3,0,n,src/main/org/apache/tools/ant/taskdefs/Truncate.f/CL/1/Truncate.c/MT/1/execute()
3,0,0,1,0,0,5.74E-05,1,0,1,1,2810,2810,2810,2810,1,1,n,src/main/org/apache/tools/ant/types/CommandlineJava.f/CL/1/CommandlineJava.c/MT/1/describeJavaCommand()
7,0,0,1,0,0,0.000725746,1,0,1,1,3460,3460,3460,3460,1,0,n,src/main/org/apache/tools/ant/taskdefs/Javac.f/CL/1/Javac.c/MT/1/setBootclasspath(Path)
16,9,4,7,1,1,0.000504576,4,1,3,0.285714286,3345,477,1421,0,7,2,n,src/main/org/apache/tools/ant/taskdefs/optional/ANTLR.f/CL/1/ANTLR.c/MT/4/run(String[])
3,1,1,2,0,0,9.85E-05,2,0,2,0.5,2858,1429,2820,38,2,1,n,src/main/org/apache/tools/ant/taskdefs/optional/jsp/JspC.f/CL/1/JspC.c/CL/1/WebAppParameter.c/MT/1/setBaseDir(File)
3,2,2,2,0,0,0.000111934,2,0,2,0.5,2817,1408,2375,442,2,1,n,src/main/org/apache/tools/ant/taskdefs/optional/extension/Specification.f/CL/1/Specification.c/MT/4/isCompatible(DeweyDecimal@DeweyDecimal)
3,2,2,2,0,0,3.25E-05,1,0,1,1,1680,840,1679,0,1,0,n,"src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.f/CL/1/FTP.c/MT/2/executeRetryable(RetryHandler@Retryable,String)"
3,2,2,3,0,0,0.00019331,3,0,3,0.333333333,3196,1065,1823,374,2,2,n,src/main/org/apache/tools/ant/taskdefs/Recorder.f/CL/1/Recorder.c/MT/1/setAppend(boolean)
21,5,5,3,0,0,0.000129556,3,0,3,0.333333333,2469,823,1533,98,2,2,n,"src/main/org/apache/tools/ant/taskdefs/optional/ssh/SSHExec.f/CL/1/SSHExec.c/MT/4/writeToFile(String@boolean,File)"
19,0,0,1,0,0,6.99E-05,1,0,1,1,2174,2174,2174,2174,1,1,n,src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMkelem.f/CL/1/CCMkelem.c/MT/1/execute()
3,1,5,4,0,0,0.000284716,2,0,2,0.75,3279,819,2519,0,2,1,n,src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSLABEL.f/CL/1/MSVSSLABEL.c/MT/1/setLabel(String)
20,8,9,10,0,0,0.000604587,6,5,1,0.5,3380,338,1720,0,3,2,n,src/main/org/apache/tools/ant/taskdefs/Property.f/CL/1/Property.c/MT/2/loadFile(File)
7,0,0,1,0,0,4.71E-05,1,0,1,1,2899,2899,2899,2899,0,0,n,proposal/sandbox/selectors/src/main/org/apache/tools/ant/types/FileSet.f/CL/1/FileSet.c/MT/1/clone()
12,1,1,3,0,0,8.63E-05,1,0,1,1,1767,589,1766,0,1,1,n,src/main/org/apache/tools/ant/filters/FixCrLfFilter.f/CL/1/FixCrLfFilter.c/CL/4/AddEofFilter.c/MT/1/read()
3,0,0,1,0,0,7.87E-05,1,0,1,1,2813,2813,2813,2813,1,1,n,src/main/org/apache/tools/ant/input/InputRequest.f/CL/1/InputRequest.c/MT/1/getInput()
3,0,0,1,0,0,2.82E-05,1,0,1,1,2415,2415,2415,2415,0,0,n,src/main/org/apache/tools/ant/types/selectors/BaseSelectorContainer.f/CL/1/BaseSelectorContainer.c/MT/1/addType(TypeSelector)
3,2,2,2,0,0,0.000269829,2,0,2,0.5,3323,1661,1857,1465,0,0,n,src/main/org/apache/tools/ant/taskdefs/Rmic.f/CL/1/Rmic.c/MT/1/setIiopopts(String)
29,1,1,2,0,0,8.44E-05,2,0,2,0.5,2441,1220,2441,0,2,1,n,proposal/xdocs/src/org/apache/ant/xdoclet/TaskTagsHandler.f/CL/1/TaskTagsHandler.c/MT/4/getMethods(XClass)
3,0,0,1,0,0,3.96E-05,1,0,1,1,2476,2476,2476,2476,1,1,n,src/main/org/apache/tools/ant/taskdefs/Sync.f/CL/1/Sync.c/CL/1/MyCopy.c/MT/1/getIncludeEmptyDirs()
16,0,0,1,0,0,0.000145067,1,0,1,1,3169,3169,3169,3169,1,0,n,src/main/org/apache/tools/ant/taskdefs/optional/ejb/IPlanetEjbc.f/CL/1/IPlanetEjbc.c/CL/4/RedirectOutput.c/MT/1/run()
23,8,8,7,0,0,0.000346662,5,3,2,0.285714286,2971,424,1001,1,6,2,n,"src/main/org/apache/tools/ant/taskdefs/Execute.f/CL/1/Execute.c/CL/4/PerlScriptCommandLauncher.c/MT/1/exec(Project@String[],String[],File)"
20,7,13,6,0,0,0.000184656,2,0,2,0.666666667,2752,458,2350,19,4,3,n,src/main/org/apache/tools/ant/taskdefs/Jar.f/CL/1/Jar.c/MT/4/createManifest()
1,0,0,1,0,0,4.97E-05,1,0,1,1,2361,2361,2361,2361,1,0,n,src/main/org/apache/tools/ant/TypeAdapter.f/IN/1/TypeAdapter.c/MT/3/checkProxyClass(Class)
15,13,1,2,0,0,5.55E-05,1,0,1,1,719,359,428,291,0,0,n,src/main/org/apache/tools/ant/types/resources/JavaResource.f/CL/1/JavaResource.c/MT/2/openInputStream(ClassLoader)
3,0,0,1,0,0,0.000338836,1,0,1,1,3355,3355,3355,3355,1,1,n,src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/FieldRefCPInfo.f/CL/1/FieldRefCPInfo.c/MT/1/getFieldClassName()
25,0,0,1,0,0,3.61E-05,1,0,1,1,867,867,867,867,0,0,n,"src/main/org/apache/tools/ant/IntrospectionHelper.f/CL/1/IntrospectionHelper.c/MT/4/getEnumSetter(Class@Method,Class)"
2,0,0,1,0,0,3.66E-05,1,0,1,1,1468,1468,1468,1468,1,1,n,src/main/org/apache/tools/ant/Diagnostics.f/CL/1/Diagnostics.c/MT/4/ignoreThrowable(Throwable)
11,1,1,2,0,0,6.89E-05,2,0,2,0.5,1127,563,921,205,0,0,n,src/main/org/apache/tools/ant/util/ScriptRunnerHelper.f/CL/1/ScriptRunnerHelper.c/MT/4/generateClassLoader()
17,1,1,2,0,0,6.53E-05,1,0,1,1,2893,1446,2893,0,0,0,n,proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/JUnitHelper.f/CL/1/JUnitHelper.c/MT/1/getResourceEntry(String)
3,1,1,2,0,0,9.02E-05,2,0,2,0.5,2965,1482,1558,1407,2,2,n,src/main/org/apache/tools/ant/taskdefs/Expand.f/CL/1/Expand.c/MT/1/addFileset(FileSet)
3,1,1,4,2,2,0.000940249,2,0,2,0.5,3434,858,1186,35,4,1,n,src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTask.f/CL/1/JUnitTask.c/MT/1/setHaltonerror(boolean)
10,7,0,7,0,0,0.000749849,4,2,2,0.428571429,3397,485,1359,7,7,5,n,src/main/org/apache/tools/ant/taskdefs/War.f/CL/1/War.c/MT/1/setWebxml(File)
3,0,0,1,0,0,2.91E-05,1,0,1,1,2417,2417,2417,2417,1,1,n,src/main/org/apache/tools/ant/taskdefs/optional/windows/Attrib.f/CL/1/Attrib.c/MT/1/setMaxParallel(int)
1,0,0,1,0,0,4.76E-05,1,0,1,1,2304,2304,2304,2304,1,1,n,src/main/org/apache/tools/ant/types/selectors/modifiedselector/Cache.f/IN/1/Cache.c/MT/3/iterator()
6,0,0,1,0,0,7.06E-05,1,0,1,1,2752,2752,2752,2752,1,1,n,src/main/org/apache/tools/ant/taskdefs/optional/ejb/JonasDeploymentTool.f/CL/1/JonasDeploymentTool.c/MT/2/registerKnownDTDs(DescriptorHandler)
7,0,0,1,0,0,1.62E-05,1,0,1,1,1986,1986,1986,1986,1,0,n,src/main/org/apache/tools/ant/util/CollectionUtils.f/CL/1/CollectionUtils.c/CL/4/CompoundEnumeration.c/MT/1/nextElement()
3,0,0,1,0,0,1.73E-05,1,0,1,1,2026,2026,2026,2026,0,0,n,src/main/org/apache/tools/ant/taskdefs/Exit.f/CL/1/Exit.c/MT/1/setStatus(int)
9,0,0,1,0,0,1.72E-05,1,0,1,1,1283,1283,1283,1283,1,1,n,src/main/org/apache/tools/ant/taskdefs/optional/junit/XMLResultAggregator.f/CL/1/XMLResultAggregator.c/MT/1/getDestinationFile()
7,6,2,4,1,1,0.003599392,3,0,3,0.5,3643,910,1760,258,4,1,n,src/main/org/apache/tools/ant/taskdefs/Ant.f/CL/1/Ant.c/MT/1/setTarget(String)
19,0,0,1,0,0,3.63E-05,1,0,1,1,1755,1755,1755,1755,0,0,n,"src/main/org/apache/tools/ant/taskdefs/cvslib/ChangeLogWriter.f/CL/1/ChangeLogWriter.c/MT/4/printEntry(Document@PrintWriter,CVSEntry)"
7,4,17,7,3,1,0.00032891,5,3,2,0.285714286,2970,424,1094,0,7,2,n,src/main/org/apache/tools/bzip2/CBZip2OutputStream.f/CL/1/CBZip2OutputStream.c/MT/1/write(int)
3,0,0,1,0,0,4.44E-05,1,0,1,1,411,411,411,411,0,0,n,src/main/org/apache/tools/ant/types/resources/ResourceDecorator.f/CL/1/ResourceDecorator.c/MT/1/setDirectory(boolean)
12,8,8,3,0,0,0.000215854,3,0,3,0.333333333,2970,990,1725,150,3,2,n,src/main/org/apache/tools/bzip2/CBZip2InputStream.f/CL/1/CBZip2InputStream.c/MT/4/setupRandPartC()
3,0,0,1,0,0,0.000262721,1,0,1,1,3327,3327,3327,3327,1,0,n,src/main/org/apache/tools/ant/taskdefs/GenerateKey.f/CL/1/GenerateKey.c/MT/1/setVerbose(boolean)
3,1,1,2,0,0,0.000114201,2,0,2,0.5,3255,1627,2873,382,2,2,n,src/main/org/apache/tools/ant/taskdefs/optional/PropertyFile.f/CL/1/PropertyFile.c/MT/1/setFile(File)
3,0,0,1,0,0,4.20E-05,1,0,1,1,1767,1767,1767,1767,1,1,n,src/main/org/apache/tools/ant/filters/FixCrLfFilter.f/CL/1/FixCrLfFilter.c/CL/4/SimpleFilterReader.c/MT/1/push(char)
7,0,0,1,0,0,8.45E-05,1,0,1,1,2959,2959,2959,2959,0,0,n,proposal/sandbox/httptasks/src/main/org/apache/tools/ant/taskdefs/optional/http/HttpHead.f/CL/1/HttpHead.c/MT/2/verifyArguments()
2,0,0,1,0,0,3.20E-05,1,0,1,1,1693,1693,1693,1693,0,0,n,src/main/org/apache/tools/ant/types/optional/ScriptMapper.f/CL/1/ScriptMapper.c/MT/1/setTo(String)
16,0,0,1,0,0,2.80E-05,1,0,1,1,396,396,396,396,0,0,n,src/main/org/apache/tools/ant/taskdefs/optional/Xalan2TraceSupport.f/CL/1/Xalan2TraceSupport.c/MT/1/configureTrace(Transformer@TraceConfiguration)
9,0,0,1,0,0,3.36E-05,1,0,1,1,2891,2891,2891,2891,0,0,n,proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/remote/TestSummary.f/CL/1/TestSummary.c/MT/1/toString()
30,14,3,3,0,0,0.000158612,2,0,2,0.666666667,2616,872,2364,2,3,1,n,src/main/org/apache/tools/ant/types/XMLCatalog.f/CL/1/XMLCatalog.c/CL/4/InternalResolver.c/MT/1/resolve(String@String)
3,1,1,2,0,0,9.22E-05,1,0,1,1,2841,1420,2820,21,1,1,n,src/main/org/apache/tools/ant/taskdefs/Javac.f/CL/1/Javac.c/CL/1/ImplementationSpecificArgument.c/MT/1/setCompiler(String)
3,0,0,1,0,0,6.43E-05,1,0,1,1,3194,3194,3194,3194,0,0,n,src/main/org/apache/tools/ant/taskdefs/optional/ejb/BorlandGenerateClient.f/CL/1/BorlandGenerateClient.c/MT/1/setDebug(boolean)
3,0,0,1,0,0,5.23E-05,1,0,1,1,2810,2810,2810,2810,1,1,n,src/main/org/apache/tools/ant/taskdefs/JDBCTask.f/CL/1/JDBCTask.c/MT/1/getUserId()
16,0,0,1,0,0,3.80E-05,1,0,1,1,1612,1612,1612,1612,1,1,n,src/main/org/apache/tools/ant/types/resources/BaseResourceCollectionWrapper.f/CL/1/BaseResourceCollectionWrapper.c/MT/1/toString()
6,0,1,2,0,0,4.19E-05,1,0,1,1,9,4,5,4,0,0,n,src/main/org/apache/tools/ant/types/resources/ResourceList.f/CL/1/ResourceList.c/MT/1/iterator()
3,0,0,1,0,0,4.24E-05,1,0,1,1,1859,1859,1859,1859,0,0,n,src/main/org/apache/tools/ant/types/selectors/AbstractSelectorContainer.f/CL/1/AbstractSelectorContainer.c/MT/1/addDifferent(DifferentSelector)
3,0,0,1,0,0,2.28E-05,1,0,1,1,1759,1759,1759,1759,1,1,n,src/main/org/apache/tools/zip/JarMarker.f/CL/1/JarMarker.c/MT/1/getInstance()
8,2,2,2,0,0,0.000107324,2,0,2,0.5,1686,843,1144,542,1,1,n,src/main/org/apache/tools/ant/types/resources/FailFast.f/CL/3/FailFast.c/MT/4/add(FailFast)
17,0,0,1,0,0,1.91E-05,1,0,1,1,1101,1101,1101,1101,1,0,n,"src/main/org/apache/tools/ant/taskdefs/Copy.f/CL/1/Copy.c/MT/4/iterateOverBaseDirs(HashSet@HashMap,HashMap)"
3,0,0,1,0,0,2.90E-05,1,0,1,1,2385,2385,2385,2385,1,1,n,src/main/org/apache/tools/ant/taskdefs/Checksum.f/CL/1/Checksum.c/MT/1/setTotalproperty(String)
3,0,0,1,0,0,2.63E-05,1,0,1,1,1557,1557,1557,1557,1,0,n,"src/main/org/apache/tools/ant/util/ResourceUtils.f/CL/1/ResourceUtils.c/MT/1/copyResource(Resource@Resource,Project)"
4,0,0,1,0,0,3.50E-05,1,0,1,1,2523,2523,2523,2523,1,1,n,src/main/org/apache/tools/ant/util/TeeOutputStream.f/CL/1/TeeOutputStream.c/MT/1/flush()
5,0,0,1,0,0,0.000545506,1,0,1,1,3475,3475,3475,3475,1,0,n,src/main/org/apache/tools/ant/taskdefs/Javadoc.f/CL/1/Javadoc.c/MT/1/createLink()
3,0,0,1,0,0,0.000483639,1,0,1,1,3440,3440,3440,3440,1,1,n,src/main/org/apache/tools/ant/taskdefs/GenerateKey.f/CL/1/GenerateKey.c/CL/1/DnameParam.c/MT/1/setValue(String)
3,0,0,1,0,0,4.26E-05,1,0,1,1,2473,2473,2473,2473,1,1,n,src/main/org/apache/tools/ant/taskdefs/Concat.f/CL/1/Concat.c/CL/1/TextElement.c/MT/1/setTrim(boolean)
3,0,0,1,0,0,5.88E-05,1,0,1,1,2542,2542,2542,2542,1,1,n,src/main/org/apache/tools/ant/helper/AntXMLContext.f/CL/1/AntXMLContext.c/MT/1/pushWrapper(RuntimeConfigurable)
3,0,0,1,0,0,6.10E-05,1,0,1,1,2520,2520,2520,2520,1,1,n,src/main/org/apache/tools/ant/Project.f/CL/1/Project.c/MT/1/setDefaultInputStream(InputStream)
7,5,1,3,0,0,0.000123381,3,0,3,0.333333333,2861,953,1357,398,2,1,n,src/main/org/apache/tools/ant/types/FilterChain.f/CL/1/FilterChain.c/MT/1/getFilterReaders()
3,1,1,2,0,0,9.14E-05,2,0,2,0.5,2861,1430,1804,1056,2,1,n,src/main/org/apache/tools/ant/filters/ReplaceTokens.f/CL/1/ReplaceTokens.c/MT/4/getTokens()
4,2,1,2,0,0,0.000286106,1,0,1,1,3370,1685,2428,941,2,0,n,src/main/org/apache/tools/ant/types/CommandlineJava.f/CL/1/CommandlineJava.c/CL/1/SysProperties.c/MT/1/size()
5,0,0,1,0,0,6.66E-05,1,0,1,1,1686,1686,1686,1686,1,1,n,src/main/org/apache/tools/ant/types/resources/Files.f/CL/1/Files.c/MT/1/setExcludes(String)
3,0,0,1,0,0,4.63E-05,1,0,1,1,2732,2732,2732,2732,0,0,n,src/main/org/apache/tools/ant/taskdefs/XSLTProcess.f/CL/1/XSLTProcess.c/CL/1/Factory.c/MT/1/getAttributes()
4,0,0,1,0,0,1.93E-05,1,0,1,1,1199,1199,1199,1199,0,0,n,src/main/org/apache/tools/ant/types/LogLevel.f/CL/1/LogLevel.c/MT/1/getValues()
3,2,2,2,0,0,0.000105423,2,0,2,0.5,2805,1402,2374,431,1,1,n,src/main/org/apache/tools/ant/taskdefs/optional/extension/JarLibManifestTask.f/CL/1/JarLibManifestTask.c/MT/1/setDestfile(File)
16,2,4,2,0,0,4.17E-05,2,0,2,0.5,1123,561,920,202,1,0,n,src/main/org/apache/tools/ant/util/optional/ScriptRunner.f/CL/1/ScriptRunner.c/MT/1/evaluateScript(String)
9,0,0,1,0,0,3.03E-05,1,0,1,1,136,136,136,136,1,0,n,src/main/org/apache/tools/ant/taskdefs/Manifest.f/CL/1/Manifest.c/CL/1/Attribute.c/MT/1/write(PrintWriter@boolean)
3,0,0,1,0,0,3.95E-05,1,0,1,1,1137,1137,1137,1137,0,0,n,src/main/org/apache/tools/ant/util/ScriptRunnerBase.f/CL/1/ScriptRunnerBase.c/MT/2/restoreContextLoader(ClassLoader)
10,0,0,1,0,0,5.88E-05,1,0,1,1,2563,2563,2563,2563,0,0,n,proposal/embed/src/java/org/apache/tools/ant/PropertyHelper.f/CL/1/PropertyHelper.c/MT/1/getUserProperty(String@String)
28,24,7,10,5,1,0.001364881,2,0,2,0.8,3455,345,2695,0,10,1,n,src/main/org/apache/tools/ant/AntClassLoader.f/CL/1/AntClassLoader.c/MT/1/getResourceAsStream(String)
3,0,0,1,0,0,4.30E-05,1,0,1,1,1776,1776,1776,1776,0,0,n,proposal/sandbox/httptasks/src/main/org/apache/tools/ant/taskdefs/optional/http/hostname.f/CL/1/hostname.c/MT/1/setFailOnError(boolean)
12,0,4,2,0,0,4.12E-05,2,0,2,0.5,2300,1150,1160,1140,1,0,n,src/main/org/apache/tools/ant/types/PatternSet.f/CL/1/PatternSet.c/MT/1/clone()
3,2,2,4,1,1,0.000281385,1,0,1,1,3087,771,2362,0,4,1,n,src/main/org/apache/tools/ant/Task.f/CL/1/Task.c/MT/2/handleOutput(String)
