loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
129,20,20,2,0,0,0.004138869,1,0,1,1,221,110,209,11,2,2,y,sourceediting/plugins/org.eclipse.wst.xml.vex.ui/src/org/eclipse/wst/xml/vex/ui/internal/config/StylePropertyPage.java
429,18,0,3,0,0,0.002258165,2,0,2,0.666666667,180,60,100,3,3,2,n,webservices/plugins/org.eclipse.jst.ws.cxf.core/src/org/eclipse/jst/ws/internal/cxf/core/model/impl/CXFDataModelImpl.java
77,0,0,1,0,0,0.005607599,1,0,1,1,328,328,328,328,1,1,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/registry/taglib/faceletTaglib/impl/FunctionDefnImpl.java
9,0,0,1,0,0,0.008843807,1,0,1,1,344,344,344,344,1,0,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/facet/FaceletUninstallModel.java
64,22,0,3,0,0,0.003091506,1,0,1,1,180,60,179,0,1,0,n,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src-emf/org/eclipse/wst/xml/vex/core/internal/provisional/dom/impl/VEXCommentImpl.java
160,1,2,2,0,0,0.007529902,1,0,1,1,328,164,327,0,1,1,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/registry/taglib/ContextParamSpecifiedFaceletTaglibLocator.java
9,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,n,sourceediting/plugins/org.eclipse.wst.xml.security.ui/src/org/eclipse/wst/xml/security/ui/dialogs/VerificationDialog.java
40,15,5,7,3,3,0.004854949,2,1,1,0.857142857,180,25,69,3,7,2,n,webservices/plugins/org.eclipse.jst.ws.cxf.creation.ui/src/org/eclipse/jst/ws/internal/cxf/creation/ui/viewers/AnnotationColumnLabelProvider.java
63,13,4,4,1,1,0.003428387,2,0,2,0.75,180,45,121,3,4,2,y,webservices/plugins/org.eclipse.jst.ws.cxf.creation.core/src/org/eclipse/jst/ws/internal/cxf/creation/core/commands/Java2WSCommand.java
31,7,0,3,0,0,0.002490773,1,0,1,1,180,60,156,1,1,0,n,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src-emf/org/eclipse/wst/xml/vex/core/internal/provisional/dom/I/VEXDocument.java
26,16,12,11,2,1,0.016204449,1,0,1,1,221,20,180,0,11,0,n,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src/org/eclipse/wst/xml/vex/core/internal/dom/Node.java
11,0,0,1,0,0,0,1,0,1,1,332,332,332,332,0,0,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.tagsupport/src/org/eclipse/jst/jsf/facelet/tagsupport/TagSupportPlugin.java
149,0,0,1,0,0,0.000248324,1,0,1,1,40,40,40,40,0,0,n,sourceediting/plugins/com.matinprobst.xqpretty/com/martinprobst/xqpretty/Formatter.java
59,58,25,2,0,0,0.00165509,1,0,1,1,65,32,58,6,0,0,y,webservices/plugins/org.eclipse.jst.ws.jaxws.core/src/org/eclipse/jst/ws/internal/jaxws/core/annotations/initialization/RequestWrapperAttributeInitializer.java
32,5,11,4,0,0,0.053275101,1,0,1,1,424,106,344,1,2,0,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.ui/src/org/eclipse/jst/jsf/facelet/ui/internal/contentassist/MyModelQueryExtension.java
4,3,0,2,0,0,0.002019049,1,0,1,1,180,90,179,1,0,0,n,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src-emf/org/eclipse/wst/xml/vex/core/internal/provisional/dom/I/VEXComment.java
33,8,0,3,0,0,0.043739338,1,0,1,1,424,141,344,4,3,1,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/cm/AttributeCMAdapter.java
18,0,0,1,0,0,0.001768294,1,0,1,1,207,207,207,207,1,0,n,sourceediting/plugins/org.eclipse.wst.xml.vex.ui/src/org/eclipse/wst/xml/vex/ui/internal/action/DeleteRowAction.java
101,43,13,2,1,1,0.002000182,2,0,2,0.5,180,90,147,33,2,1,n,webservices/plugins/org.eclipse.jst.ws.cxf.ui/src/org/eclipse/jst/ws/internal/cxf/ui/widgets/Java2WSRuntimePreferencesComposite.java
9,0,0,1,0,0,0.007911423,1,0,1,1,334,334,334,334,0,0,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/cm/addtagmd/AddTagMDPackage.java
13,0,0,1,0,0,0.005607599,1,0,1,1,328,328,328,328,1,1,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/registry/taglib/Listener.java
3,0,0,1,0,0,0.020810343,1,0,1,1,424,424,424,424,1,1,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/facet/FaceletFacetDefaultVersionProvider.java
144,0,0,1,0,0,0.001316765,1,0,1,1,180,180,180,180,1,1,y,webservices/plugins/org.eclipse.jst.ws.cxf.core/src/org/eclipse/jst/ws/internal/cxf/core/utils/WSDLUtils.java
55,8,7,7,0,0,0.010660197,1,0,1,1,207,29,180,0,7,0,y,sourceediting/plugins/org.eclipse.wst.xml.vex.ui/src/org/eclipse/wst/xml/vex/ui/internal/action/SplitAction.java
508,40,38,13,2,1,0.017731087,1,0,1,1,221,17,180,0,13,0,y,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src/org/eclipse/wst/xml/vex/core/internal/layout/AbstractBlockBox.java
66,1,1,2,0,0,0.004138869,1,0,1,1,221,110,209,11,2,2,n,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src/org/eclipse/wst/xml/vex/core/internal/css/ColorProperty.java
73,0,0,1,0,0,0.005607599,1,0,1,1,328,328,328,328,1,1,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/registry/taglib/faceletTaglib/impl/FaceletTaglibFactoryImpl.java
0,0,0,1,0,0,0.000432395,1,0,1,1,41,41,41,41,0,0,n,sourceediting/plugins/org.eclipse.wst.xquery.core/src/org/eclipse/wst/xquery/core/internal/text/IXQueryPartitions.java
117,85,11,5,0,0,0.061853703,1,0,1,1,424,84,344,1,3,0,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.ui/src/org/eclipse/jst/jsf/facelet/ui/internal/contentassist/XHTMLContentAssistProcessor.java
0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,n,sourceediting/plugins/org.eclipse.wst.xml.security.ui/src/org/eclipse/wst/xml/security/ui/verify/Messages.java
44,25,4,2,0,0,0.001886662,2,0,2,0.5,180,90,171,9,2,1,n,webservices/plugins/org.eclipse.jst.ws.cxf.core/src/org/eclipse/jst/ws/internal/cxf/core/utils/MergeUtils.java
338,4,4,2,0,0,0.004138869,1,0,1,1,221,110,209,11,2,2,y,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src/org/eclipse/wst/xml/vex/core/internal/css/StyleSheetReader.java
11,0,0,1,0,0,0.000432395,1,0,1,1,41,41,41,41,0,0,n,sourceediting/plugins/org.eclipse.wst.xquery.core/src/org/eclipse/wst/xquery/core/internal/XQueryCorePlugin.java
10,1,1,2,0,0,0.026417942,1,0,1,1,424,212,328,96,2,2,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/registry/ELProxyContributor.java
42,1,1,2,0,0,0.004138869,1,0,1,1,221,110,209,11,2,2,n,sourceediting/plugins/org.eclipse.wst.xml.vex.ui/src/org/eclipse/wst/xml/vex/ui/internal/config/NewPluginProjectWizard.java
69,1,1,2,0,0,0.002352382,1,0,1,1,327,163,327,0,1,0,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/registry/FaceletMetaResolvingStrategy.java
2,0,0,1,0,0,0.00237462,1,0,1,1,221,221,221,221,1,1,n,sourceediting/plugins/org.eclipse.wst.xml.vex.ui/src/org/eclipse/wst/xml/vex/ui/internal/editor/IVexEditorListener.java
14,5,7,2,0,0,0.02965415,1,0,1,1,424,212,344,79,1,0,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.ui/src/org/eclipse/jst/jsf/facelet/ui/internal/FaceletUiPlugin.java
1,0,0,1,0,0,0.007911423,1,0,1,1,334,334,334,334,0,0,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/cm/addtagmd/provider/IResourceProvider.java
375,11,9,3,0,0,0.002019673,1,0,1,1,65,21,44,9,3,1,y,webservices/plugins/org.eclipse.jst.ws.jaxws.ui/src/org/eclipse/jst/ws/internal/jaxws/ui/views/AnnotationArrayCellEditor.java
76,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,n,sourceediting/plugins/org.eclipse.wst.xml.security.ui/src/org/eclipse/wst/xml/security/ui/actions/XmlSecurityActionAdapter.java
153,21,21,8,2,1,0.013030773,1,0,1,1,221,27,180,0,8,0,y,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src/org/eclipse/wst/xml/vex/core/internal/css/Rule.java
18,0,0,1,0,0,0.001316765,1,0,1,1,180,180,180,180,1,1,n,webservices/plugins/org.eclipse.jst.ws.cxf.core/src/org/eclipse/jst/ws/internal/cxf/core/model/Java2WSDataModel.java
0,0,0,1,0,0,0.001316765,1,0,1,1,180,180,180,180,1,1,n,webservices/plugins/org.eclipse.jst.ws.cxf.apt.core/src/org/eclipse/jst/ws/internal/cxf/apt/core/CXFAptCoreMessages.java
46,2,2,2,1,1,0.001933019,2,0,2,0.5,180,90,158,21,2,0,y,webservices/plugins/org.eclipse.jst.ws.cxf.consumption.ui/src/org/eclipse/jst/ws/internal/cxf/consumption/ui/widgets/WSDL2JavaClientConfigWidgetFactory.java
102,16,6,5,0,0,0.061853703,1,0,1,1,424,84,344,1,4,1,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/cm/NamespaceCMAdapter.java
45,2,1,7,0,0,0.010660197,1,0,1,1,207,29,180,0,7,0,n,sourceediting/plugins/org.eclipse.wst.xml.vex.ui/src/org/eclipse/wst/xml/vex/ui/internal/swt/DocumentFragmentTransfer.java
1265,0,0,1,0,0,0.000248324,1,0,1,1,40,40,40,40,0,0,n,sourceediting/plugins/com.matinprobst.xqpretty/com/martinprobst/xqpretty/XMLLexer.java
4,8,74,8,0,0,0.009577546,1,0,1,1,199,24,180,0,7,0,n,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src/org/eclipse/wst/xml/vex/core/internal/dom/DOMDocumentReader.java
4,2,2,7,0,0,0.010435235,1,0,1,1,201,28,180,0,7,0,n,sourceediting/plugins/org.eclipse.wst.xml.vex.ui/src/org/eclipse/wst/xml/vex/ui/internal/outline/IOutlineProvider.java
84,97,0,2,0,0,0.0013861,1,0,1,1,327,163,317,9,0,0,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/cm/attributevalues/TemplateWebPathType.java
71,0,0,1,0,0,0.005607599,1,0,1,1,328,328,328,328,1,1,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/registry/taglib/faceletTaglib/impl/FaceletXMLDefnTaglibImpl.java
9,1,1,2,0,0,0.002216319,2,0,2,0.5,187,93,135,52,1,1,n,sourceediting/plugins/org.eclipse.wst.xml.security.core/src/org/eclipse/wst/xml/security/core/sign/DigitalSignatureProperty.java
27,0,0,1,0,0,0.001316765,1,0,1,1,180,180,180,180,1,1,n,webservices/plugins/org.eclipse.jst.ws.cxf.apt.core/src/org/eclipse/jst/ws/internal/cxf/apt/core/annotations/jaxws/JAXWSAnnotationProcessorFactory.java
1,0,0,1,0,0,0.00237462,1,0,1,1,221,221,221,221,1,1,n,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src/org/eclipse/wst/xml/vex/core/internal/layout/BoxFactory.java
70,0,0,1,0,0,0.000248324,1,0,1,1,40,40,40,40,0,0,n,sourceediting/plugins/com.matinprobst.xqpretty/com/martinprobst/xqpretty/XQTSTest.java
0,0,0,1,0,0,0.014085187,1,0,1,1,420,420,420,420,1,0,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/tagmodel/IFaceletTagConstants.java
55,11,6,4,1,1,0.002824934,2,0,2,0.75,180,45,151,4,4,1,n,webservices/plugins/org.eclipse.jst.ws.cxf.creation.ui/src/org/eclipse/jst/ws/internal/cxf/creation/ui/widgets/Java2WSSelectSEIWidgetFactory.java
25,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,n,sourceediting/plugins/org.eclipse.wst.xml.security.ui/src/org/eclipse/wst/xml/security/ui/dialogs/MissingPreferenceDialog.java
0,1,1,2,0,0,0.00165509,1,0,1,1,65,32,58,6,1,1,n,webservices/plugins/org.eclipse.jst.ws.jaxws.ui/src/org/eclipse/jst/ws/internal/jaxws/ui/JAXWSUIMessages.java
20,4,4,3,1,1,0.002372447,2,0,2,0.666666667,180,60,168,2,3,0,n,webservices/plugins/org.eclipse.jst.ws.cxf.consumption.ui/src/org/eclipse/jst/ws/internal/cxf/consumption/ui/CXFConsumptionUIPlugin.java
59,59,25,2,0,0,0.00165509,1,0,1,1,65,32,58,6,0,0,y,webservices/plugins/org.eclipse.jst.ws.jaxws.core/src/org/eclipse/jst/ws/internal/jaxws/core/annotations/initialization/ResponseWrapperAttributeInitializer.java
0,0,0,1,0,0,0.001768294,1,0,1,1,207,207,207,207,1,0,n,sourceediting/plugins/org.eclipse.wst.xml.vex.ui/src/org/eclipse/wst/xml/vex/ui/internal/action/InsertRowBelowAction.java
108,5,5,2,0,0,0.004138869,1,0,1,1,221,110,209,11,2,2,y,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src/org/eclipse/wst/xml/vex/core/internal/layout/CompositeInlineBox.java
43,4,2,2,1,1,0.001933019,2,0,2,0.5,180,90,158,21,2,0,n,webservices/plugins/org.eclipse.jst.ws.cxf.consumption.ui/src/org/eclipse/jst/ws/internal/cxf/consumption/ui/widgets/WSDL2JavaClientDefaultsConfigWidget.java
0,0,1,2,0,0,0.001509298,2,0,2,0.5,187,93,187,0,2,1,n,sourceediting/plugins/org.eclipse.wst.xml.security.core/src/org/eclipse/wst/xml/security/core/utils/Messages.java
21,22,8,3,0,0,0.002224988,1,0,1,1,65,21,49,6,1,0,y,webservices/plugins/org.eclipse.jst.ws.jaxws.core/src/org/eclipse/jst/ws/internal/jaxws/core/annotations/initialization/WebParamAttributeInitializer.java
42,8,2,2,1,1,0.002000182,2,0,2,0.5,180,90,147,33,2,1,n,webservices/plugins/org.eclipse.jst.ws.cxf.ui/src/org/eclipse/jst/ws/internal/cxf/ui/widgets/SpringConfigComposite.java
6,0,0,1,0,0,0.005607599,1,0,1,1,328,328,328,328,1,1,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/registry/taglib/faceletTaglib/FunctionDefn.java
448,121,90,16,2,1,0.018587581,1,0,1,1,221,13,180,0,16,0,y,sourceediting/plugins/org.eclipse.wst.xml.vex.ui/src/org/eclipse/wst/xml/vex/ui/internal/editor/VexEditor.java
21,0,0,1,0,0,0.00237462,1,0,1,1,221,221,221,221,1,1,n,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src/org/eclipse/wst/xml/vex/core/internal/css/WhiteSpaceProperty.java
53,0,0,1,0,0,0.007911423,1,0,1,1,334,334,334,334,0,0,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/cm/addtagmd/impl/AddTagMDFactoryImpl.java
0,0,0,1,0,0,0.007911423,1,0,1,1,334,334,334,334,0,0,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/cm/strategy/Messages.java
32,0,0,1,0,0,0.00237462,1,0,1,1,221,221,221,221,1,1,n,sourceediting/plugins/org.eclipse.wst.xml.vex.ui/src/org/eclipse/wst/xml/vex/ui/internal/config/PluginProjectNature.java
169,94,72,4,2,1,0.003314868,2,0,2,0.75,180,45,121,9,4,1,y,webservices/plugins/org.eclipse.jst.ws.cxf.creation.ui/src/org/eclipse/jst/ws/internal/cxf/creation/ui/widgets/WSDL2JavaConfigWidget.java
428,35,11,10,0,0,0.011003025,1,0,1,1,199,19,156,0,10,0,y,sourceediting/plugins/org.eclipse.wst.xml.vex.ui/src/org/eclipse/wst/xml/vex/ui/internal/editor/VexEditorMultiPage.java
8,5,3,3,0,0,0.035261749,1,0,1,1,424,141,328,16,3,2,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/registry/ServletBeanProxyContributor.java
449,18,8,4,2,1,0.002941581,2,0,2,0.75,180,45,76,3,4,1,y,webservices/plugins/org.eclipse.jst.ws.cxf.core/src/org/eclipse/jst/ws/internal/cxf/core/model/impl/CXFPackageImpl.java
41,0,0,1,0,0,0.020810343,1,0,1,1,424,424,424,424,0,0,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.ui/src/org/eclipse/jst/jsf/facelet/ui/internal/contentassist/CompositeAttributeAssistProcessor.java
169,4,3,7,1,1,0.011266524,1,0,1,1,221,31,180,0,7,0,n,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src/org/eclipse/wst/xml/vex/core/internal/layout/AbstractBox.java
6,5,5,8,2,1,0.013030773,1,0,1,1,221,27,180,0,8,0,n,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src/org/eclipse/wst/xml/vex/core/internal/widget/CssWhitespacePolicy.java
142,4,3,8,2,1,0.013030773,1,0,1,1,221,27,180,0,8,0,y,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src/org/eclipse/wst/xml/vex/core/internal/layout/TableRowBox.java
320,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,n,sourceediting/plugins/org.eclipse.wst.xml.security.ui/src/org/eclipse/wst/xml/security/ui/sign/PageResource.java
18,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,n,sourceediting/plugins/org.eclipse.wst.xml.security.ui/src/org/eclipse/wst/xml/security/ui/sign/EditableTableItem.java
28,0,0,1,0,0,0.001316765,1,0,1,1,180,180,180,180,1,1,n,webservices/plugins/org.eclipse.jst.ws.cxf.core/src/org/eclipse/jst/ws/internal/cxf/core/model/CXFDataModel.java
23,0,0,1,0,0,0.000865384,1,0,1,1,58,58,58,58,0,0,y,webservices/plugins/org.eclipse.jst.ws.jaxws.core/src/org/eclipse/jst/ws/internal/jaxws/core/annotations/validation/WebServiceSEIAllowedAttributesRule.java
3,9,1,2,0,0,0.02965415,1,0,1,1,424,212,344,79,2,1,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/FaceletCoreTraceOptions.java
45,0,0,1,0,0,0.001316765,1,0,1,1,180,180,180,180,0,0,y,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src-emf/org/eclipse/wst/xml/vex/core/internal/provisional/dom/impl/PositionImpl.java
11,0,0,1,0,0,0.001316765,1,0,1,1,180,180,180,180,1,1,n,webservices/plugins/org.eclipse.jst.ws.cxf.creation.ui/src/org/eclipse/jst/ws/internal/cxf/creation/ui/widgets/WSDL2JavaProjectSelectionWidgetFactory.java
112,22,24,6,1,1,0.003862507,2,1,1,0.833333333,187,31,61,0,6,0,n,sourceediting/plugins/org.eclipse.wst.xml.security.core/src/org/eclipse/wst/xml/security/core/encrypt/CreateEncryption.java
102,12,9,8,1,1,0.012002758,1,0,1,1,221,27,180,0,8,1,y,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src/org/eclipse/wst/xml/vex/core/internal/dom/GapContent.java
23,12,13,8,0,0,0.008422255,1,0,1,1,193,24,182,0,8,0,y,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src/org/eclipse/wst/xml/vex/core/internal/validator/AbstractValidator.java
13,0,0,1,0,0,0.008843807,1,0,1,1,344,344,344,344,1,0,n,org.eclipse.jsf/plugins/org.eclipse.jst.jsf.facelet.core/src/org/eclipse/jst/jsf/facelet/core/internal/registry/MetadataAttributeAdvisor.java
0,0,0,1,0,0,0.001316765,1,0,1,1,180,180,180,180,1,1,n,webservices/plugins/org.eclipse.jst.ws.cxf.creation.ui/src/org/eclipse/jst/ws/internal/cxf/creation/ui/CXFCreationUIMessages.java
6,0,0,1,0,0,0.001316765,1,0,1,1,180,180,180,180,1,1,n,webservices/plugins/org.eclipse.jst.ws.cxf.creation.ui/src/org/eclipse/jst/ws/internal/cxf/creation/ui/wsrt/CXFWebServiceRuntime.java
36,2,0,2,0,0,0.002000182,2,0,2,0.5,180,90,147,33,2,2,n,webservices/plugins/org.eclipse.jst.ws.cxf.core/src/org/eclipse/jst/ws/internal/cxf/core/model/WSDL2JavaContext.java
10,0,0,1,0,0,0.00237462,1,0,1,1,221,221,221,221,1,1,n,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src/org/eclipse/wst/xml/vex/core/internal/layout/HCaret.java
33,0,0,1,0,0,0.00237462,1,0,1,1,221,221,221,221,1,1,y,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src/org/eclipse/wst/xml/vex/core/internal/core/ListenerList.java
18,0,0,1,0,0,0.00237462,1,0,1,1,221,221,221,221,1,1,n,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src/org/eclipse/wst/xml/vex/core/internal/css/ListStyleTypeProperty.java
62,6,6,8,1,1,0.012011338,1,0,1,1,221,27,180,0,8,1,y,sourceediting/plugins/org.eclipse.wst.xml.vex.ui/src/org/eclipse/wst/xml/vex/ui/internal/config/DocumentType.java
47,15,6,5,2,1,0.002797758,2,0,2,0.8,180,36,84,0,5,0,n,webservices/plugins/org.eclipse.jst.ws.cxf.core/src/org/eclipse/jst/ws/internal/cxf/core/CXFCorePlugin.java
20,0,0,1,0,0,0.001316765,1,0,1,1,180,180,180,180,1,1,n,webservices/plugins/org.eclipse.jst.ws.cxf.creation.core/src/org/eclipse/jst/ws/internal/cxf/creation/core/CXFCreationCorePlugin.java
12,0,0,1,0,0,0.000865384,1,0,1,1,58,58,58,58,1,1,n,webservices/plugins/org.eclipse.jst.ws.annotations.core/src/org/eclipse/jst/ws/annotations/core/initialization/AnnotationAttributeInitializer.java
56,0,0,1,0,0,0.00237462,1,0,1,1,221,221,221,221,1,1,n,sourceediting/plugins/org.eclipse.wst.xml.vex.core/src/org/eclipse/wst/xml/vex/core/internal/css/FontWeightProperty.java
20,0,0,1,0,0,0.000865384,1,0,1,1,58,58,58,58,1,1,n,webservices/plugins/org.eclipse.jst.ws.annotations.core/src/org/eclipse/jst/ws/annotations/core/AnnotationsCorePlugin.java
