loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
350,693,377,8,1,1,0.009691177,5,3,2,0.375,357,44,134,0,3,7,n,lucene/src/java/org/apache/lucene/util/packed
714,1142,304,19,2,1,0.023385306,5,2,3,0.368421053,376,19,84,0,3,4,n,lucene/contrib/spellchecker/src/java/org/apache/lucene/search/spell
810,48,64,7,1,1,0.013500427,4,2,2,0.428571429,376,53,112,2,0,0,n,solr/src/solrj/org/apache/solr/client/solrj/request
1513,8677,383,9,1,1,0.006556582,3,2,1,0.777777778,84,9,31,0,2,0,n,modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds
203,1033,465,23,3,2,0.001655617,6,5,1,0.47826087,376,16,58,0,3,19,n,lucene/contrib/spatial/src/java/org/apache/lucene/spatial
1453,1934,6677,58,2,2,0.061034299,6,5,1,0.706896552,376,6,35,0,8,7,n,solr/src/java/org/apache/solr/analysis
120,0,0,1,0,0,0.002462999,1,0,1,1,84,84,84,84,0,0,n,modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/stats
12,15,39,7,0,0,0.015013196,1,0,1,1,328,46,125,0,0,0,n,modules/analysis/stempel/src/java/org/apache/lucene/analysis/pl
627,1058,732,23,3,2,0.04185604,5,3,2,0.391304348,376,16,75,0,2,9,n,lucene/contrib/memory/src/java/org/apache/lucene/index/memory
383,28,21,3,0,0,0.003390747,2,0,2,0.666666667,313,104,134,48,0,1,n,modules/analysis/icu/src/java/org/apache/lucene/analysis/icu/segmentation
1134,202,304,12,2,2,0.026051185,5,3,2,0.416666667,376,31,90,4,2,12,y,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight
77,34,276,7,0,0,0.014184635,2,1,1,0.857142857,307,43,129,0,0,1,n,modules/analysis/common/src/java/org/apache/lucene/analysis/core
17,0,0,1,0,0,0.004645679,1,0,1,1,376,376,376,376,0,1,n,solr/src/common/org/apache/solr/common/luke
5684,12430,7146,140,8,5,0.095466285,10,9,1,0.564285714,376,2,25,0,30,70,y,solr/src/java/org/apache/solr/search
54,97,67,7,0,0,0.019464023,1,0,1,1,328,46,138,6,0,1,n,modules/analysis/common/src/java/org/apache/lucene/analysis/fa
103,180,93,4,0,0,0.001834173,1,0,1,1,147,36,132,0,1,0,n,solr/contrib/analysis-extras/src/java/org/apache/solr/analysis
94,0,0,1,0,0,0.000571607,1,0,1,1,182,182,182,182,0,1,n,modules/analysis/common/src/tools/java/org/apache/lucene/analysis/standard
372,286,157,13,0,0,0.025905704,6,4,2,0.384615385,376,28,146,0,3,12,n,lucene/src/java/org/apache/lucene/search/payloads
2349,1063,428,24,2,1,0.034429501,7,5,2,0.25,376,15,60,0,3,1,n,solr/src/common/org/apache/solr/common/util
1000,3,3,2,0,0,0.004360391,1,0,1,1,328,164,177,150,0,0,n,modules/analysis/stempel/src/java/org/egothor/stemmer
748,2345,435,28,0,0,0.041858353,5,2,3,0.464285714,376,13,53,0,8,36,n,lucene/contrib/queries/src/java/org/apache/lucene/search
7,22,19,3,0,0,0.004988498,1,0,1,1,29,9,19,1,0,1,n,modules/analysis/common/src/java/org/apache/lucene/collation/tokenattributes
179,52,76,2,0,0,0.007278998,1,0,1,1,328,164,301,26,0,4,n,modules/analysis/common/src/java/org/apache/lucene/analysis/ngram
417,26,201,5,1,1,0.011852767,3,0,3,0.6,376,75,214,14,0,3,n,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/config
57,87,24,2,1,1,0.001087226,1,0,1,1,64,32,56,7,2,0,n,solr/contrib/uima/src/main/java/org/apache/solr/uima/processor/ae
104,132,47,6,0,0,0.013333355,3,2,1,0.666666667,376,62,165,14,2,7,n,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/nodes
23,97,9,6,0,0,0.012359599,2,1,1,0.833333333,328,54,182,0,0,1,n,modules/analysis/common/src/java/org/apache/lucene/analysis/it
465,332,9,4,0,0,0.003416225,2,0,2,0.75,84,21,44,3,0,1,n,modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/utils
620,774,337,25,6,3,0.028732554,7,4,3,0.32,376,15,49,1,0,9,n,lucene/contrib/misc/src/java/org/apache/lucene/index
314,15,16,5,0,0,0.010748662,3,0,3,0.6,376,75,206,3,0,9,n,lucene/contrib/ant/src/java/org/apache/lucene/ant
335,11,9,3,0,0,0.009272095,3,0,3,0.333333333,376,125,230,27,0,6,n,lucene/contrib/db/bdb/src/java/org/apache/lucene/store/db
316,59,35,4,0,0,0.010164724,3,0,3,0.5,376,94,225,34,0,10,n,solr/src/java/org/apache/solr/update/processor
1112,1173,306,15,1,1,0.019236803,5,2,3,0.266666667,376,25,71,3,0,2,n,solr/src/solrj/org/apache/solr/client/solrj/impl
25,67,149,10,0,0,0.023085492,2,1,1,0.9,328,32,93,0,0,2,n,modules/analysis/common/src/java/org/apache/lucene/analysis/cz
12,8,8,5,0,0,0.009689127,2,0,2,0.8,328,65,182,0,0,1,n,modules/analysis/common/src/java/org/apache/lucene/analysis/ro
439,1,11,3,0,0,0.003643154,2,0,2,0.666666667,353,117,285,0,0,1,n,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/surround/query
192,12,71,7,0,0,0.009025463,2,1,1,0.857142857,325,46,119,0,0,1,n,modules/analysis/common/src/java/org/apache/lucene/analysis/id
444,289,40,10,3,1,0.020613414,4,2,2,0.6,376,37,90,5,0,28,n,lucene/contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders
434,3697,530,48,2,1,0.010218811,8,7,1,0.25,376,7,36,0,0,47,n,solr/src/common/org/apache/solr/common
387,0,112,4,1,1,0.010293662,3,0,3,0.5,376,94,229,1,0,0,n,lucene/contrib/spatial/src/java/org/apache/lucene/spatial/geometry/shape
2003,207,85,7,0,0,0.011315312,4,2,2,0.428571429,84,12,49,0,0,1,n,modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks
88,0,0,1,0,0,0.000788973,1,0,1,1,0,0,0,0,0,0,n,solr/contrib/analysis-extras/src/java/org/apache/solr/schema
468,1094,10138,35,5,3,0.039408954,6,4,2,0.457142857,376,10,125,0,8,17,n,lucene/src/java/org/apache/lucene/analysis
238,329,8150,13,0,0,0.013490712,5,4,1,0.538461538,307,23,141,0,2,3,n,lucene/contrib/demo/src/java/org/apache/lucene/demo
289,295,40,10,3,1,0.004762559,4,2,2,0.6,376,37,90,5,0,38,n,lucene/contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser
272,814,494,9,3,1,0.009558978,3,0,3,0.555555556,357,39,82,0,3,8,n,lucene/src/java/org/apache/lucene/index/codecs/intblock
480,242,195,11,3,2,0.011692586,3,1,2,0.636363636,368,33,119,0,2,1,n,lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight
345,2556,87,5,0,0,0.010683369,1,0,1,1,328,65,119,0,0,1,n,modules/analysis/common/src/java/org/tartarus/snowball
1116,78,78,2,0,0,0.00342788,1,0,1,1,353,176,177,176,0,0,n,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/surround/parser
219,54,4,4,0,0,0.01014152,3,0,3,0.5,376,94,165,29,0,19,n,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/builders
214,0,0,1,0,0,0,1,0,1,1,7,7,7,7,0,0,n,lucene/src/tools/java/org/apache/lucene/validation
14,98,430,8,0,0,0.019361372,2,1,1,0.875,328,41,119,0,0,3,n,modules/analysis/common/src/java/org/apache/lucene/analysis/ru
87,19,76,3,0,0,0.010547187,1,0,1,1,328,109,182,26,0,1,n,modules/analysis/common/src/java/org/apache/lucene/analysis/reverse
179,1180,157,10,0,0,0.008304947,5,3,2,0.5,376,37,158,0,0,7,n,solr/contrib/clustering/src/main/java/org/apache/solr/handler/clustering
38,10,10,3,0,0,0.006248598,2,0,2,0.666666667,313,104,244,19,0,1,n,modules/analysis/icu/src/java/org/apache/lucene/analysis/icu/tokenattributes
92,27,0,2,0,0,0.006196372,2,0,2,0.5,376,188,313,63,0,2,n,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/core/util
889,529,231,18,2,1,0.017299485,6,4,2,0.333333333,185,10,49,0,2,1,n,lucene/src/java/org/apache/lucene/search/cache
47,8,19,3,0,0,0.009949469,1,0,1,1,328,109,258,26,0,1,n,modules/analysis/common/src/java/org/apache/lucene/analysis/in
39,213,87,8,0,0,0.019361372,2,1,1,0.875,328,41,119,0,0,2,n,modules/analysis/common/src/java/org/apache/lucene/analysis/de
1968,0,0,1,0,0,0.000843552,1,0,1,1,38,38,38,38,0,0,n,modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/demohtml
50,32,173,8,0,0,0.019678357,2,1,1,0.875,328,41,118,0,0,2,n,modules/analysis/common/src/java/org/apache/lucene/analysis/nl
175,604,107,14,1,1,0.009402183,6,4,2,0.428571429,218,15,84,0,0,0,n,solr/src/java/org/apache/solr/spelling/suggest
686,511,286,13,0,0,0.017258497,5,3,2,0.461538462,376,28,83,0,3,15,y,solr/src/java/org/apache/solr/highlight
214,40,43,3,0,0,0.004069135,3,0,3,0.333333333,84,28,62,0,2,4,n,modules/benchmark/src/java/org/apache/lucene/benchmark/quality
111,46,44,7,0,0,0.015962286,5,3,2,0.285714286,376,53,169,5,5,5,n,lucene/contrib/spatial/src/java/org/apache/lucene/spatial/geohash
11981,45926,22890,295,48,25,0.113508003,11,10,1,0.583050847,376,1,8,0,94,87,y,lucene/src/java/org/apache/lucene/index
668,610,1094,24,4,2,0.024824617,5,3,2,0.583333333,357,14,50,0,9,14,y,lucene/src/java/org/apache/lucene/index/codecs/sep
1200,461,249,18,0,0,0.030059351,7,5,2,0.222222222,376,20,100,0,1,12,n,solr/src/java/org/apache/solr/handler/admin
2765,1877,1022,71,4,4,0.06058534,12,11,1,0.281690141,376,5,40,0,13,7,y,solr/src/java/org/apache/solr/core
496,1365,1157,18,4,3,0.018647499,4,3,1,0.555555556,357,19,48,0,7,4,y,lucene/src/java/org/apache/lucene/index/codecs/pulsing
255,959,122,10,0,0,0.013309641,5,3,2,0.5,376,37,158,0,1,2,n,solr/contrib/clustering/src/main/java/org/apache/solr/handler/clustering/carrot2
34,42,23,2,0,0,0.004590613,1,0,1,1,328,164,195,132,0,0,n,modules/analysis/stempel/src/java/org/apache/lucene/analysis/stempel
89,403,197,6,0,0,0.007305145,3,2,1,0.666666667,376,62,194,14,0,45,y,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/core
194,367,159,13,0,0,0.016376422,5,3,2,0.384615385,376,28,128,0,0,3,n,solr/src/webapp/src/org/apache/solr/client/solrj/embedded
185,24,24,3,0,0,0.004556082,2,0,2,0.666666667,368,122,210,29,2,1,n,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/complexPhrase
590,4554,200,29,2,2,0.033813434,9,7,2,0.310344828,376,12,78,0,0,15,n,solr/src/java/org/apache/solr/spelling
1511,874,806,11,0,0,0.019817395,2,1,1,0.818181818,328,29,93,0,1,4,y,modules/analysis/common/src/java/org/apache/lucene/analysis/miscellaneous
2057,4760,3359,42,3,2,0.044798511,8,7,1,0.357142857,376,8,77,0,20,51,y,solr/src/java/org/apache/solr/search/function
49,12,12,4,0,0,0.006817352,2,0,2,0.75,368,92,253,0,4,0,n,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/ext
158,90,69,4,0,0,0.007282745,2,0,2,0.5,368,92,157,0,3,1,n,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/analyzing
102,15,15,3,0,0,0.007514804,3,0,3,0.333333333,376,125,200,29,0,1,n,solr/src/solrj/org/apache/solr/client/solrj/util
480,0,0,1,0,0,0.002462999,1,0,1,1,84,84,84,84,0,0,n,modules/benchmark/src/java/org/apache/lucene/benchmark/stats
1691,2269,3403,49,1,1,0.050031259,9,8,1,0.387755102,376,7,32,0,11,10,n,solr/src/java/org/apache/solr/util
38,0,0,1,0,0,0.002462999,1,0,1,1,84,84,84,84,0,0,n,modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/programmatic
244,7,6,3,0,0,0.008770011,3,0,3,0.333333333,376,125,231,68,0,3,n,lucene/contrib/swing/src/java/org/apache/lucene/swing/models
350,557,377,12,3,2,0.018691115,4,2,2,0.5,376,31,133,0,6,14,n,lucene/src/java/org/apache/lucene/analysis/tokenattributes
12,3,3,2,0,0,0.002482689,1,0,1,1,212,106,182,30,0,0,n,modules/analysis/common/src/java/org/apache/lucene/analysis/hy
787,539,1360,29,1,1,0.036316833,9,7,2,0.24137931,376,12,90,0,6,6,n,solr/src/java/org/apache/solr/update
23,96,9,6,0,0,0.012359599,2,1,1,0.833333333,328,54,182,0,0,1,n,modules/analysis/common/src/java/org/apache/lucene/analysis/es
159,9253,505,15,1,1,0.002462999,5,3,2,0.6,84,5,29,0,2,1,n,modules/benchmark/src/java/org/apache/lucene/benchmark/byTask
680,2474,5446,35,7,4,0.035635099,8,7,1,0.628571429,357,10,50,0,11,11,y,lucene/src/java/org/apache/lucene/index/codecs/standard
59,41,29,8,1,1,0.01111689,3,2,1,0.75,376,47,177,0,2,1,n,lucene/contrib/spatial/src/java/org/apache/lucene/spatial/tier/projections
16,3,6,2,0,0,0.007278998,1,0,1,1,328,164,301,26,0,1,n,modules/analysis/common/src/java/org/apache/lucene/analysis/position
81,10,74,6,0,0,0.016690761,1,0,1,1,328,54,129,20,0,0,y,modules/analysis/common/src/java/org/apache/lucene/analysis/commongrams
616,1834,10,8,0,0,0.013041585,2,1,1,0.875,307,38,81,0,0,0,y,modules/analysis/common/src/java/org/apache/lucene/analysis/util
12,9,9,5,0,0,0.009689127,2,0,2,0.8,328,65,182,0,0,1,n,modules/analysis/common/src/java/org/apache/lucene/analysis/no
209,271,26,4,0,0,0.005625208,2,0,2,0.5,218,54,148,0,0,3,n,solr/src/java/org/apache/solr/spelling/suggest/tst
104,80,84,6,2,1,0.007503368,4,3,1,0.5,262,43,66,10,4,5,n,lucene/contrib/misc/src/java/org/apache/lucene/index/codecs/appending
28,233,131,8,0,0,0.01402967,1,0,1,1,313,39,146,1,2,5,n,modules/analysis/icu/src/java/org/apache/lucene/collation
23,149,9,7,0,0,0.014187677,2,1,1,0.857142857,328,46,178,0,0,1,n,modules/analysis/common/src/java/org/apache/lucene/analysis/hu
75,23,47,4,0,0,0.009809032,1,0,1,1,328,82,301,0,0,2,n,modules/analysis/common/src/java/org/apache/lucene/analysis/cn
260,4,4,2,0,0,0.007396011,2,0,2,0.5,376,188,316,60,0,2,n,solr/src/solrj/org/apache/solr/client/solrj/beans
425,791,642,9,0,0,0.017634744,6,4,2,0.333333333,376,41,114,4,4,18,y,solr/src/java/org/apache/solr/search/function/distance
2,0,0,1,0,0,0.004645679,1,0,1,1,376,376,376,376,0,2,n,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/core/parser
74,0,0,1,0,0,0.001133495,1,0,1,1,279,279,279,279,0,0,n,modules/analysis/phonetic/src/java/org/apache/lucene/analysis/phonetic
408,496,317,15,1,1,0.014301865,3,0,3,0.466666667,183,12,58,0,5,0,n,lucene/src/java/org/apache/lucene/index/codecs/simpletext
352,60,30,5,0,0,0.013836658,4,0,4,0.4,376,75,202,6,0,6,n,lucene/contrib/lucli/src/java/lucli
12,3,3,2,0,0,0.002482689,1,0,1,1,212,106,182,30,0,0,n,modules/analysis/common/src/java/org/apache/lucene/analysis/eu
1722,3459,1179,50,4,2,0.056755172,7,6,1,0.5,376,7,54,0,9,8,n,solr/src/java/org/apache/solr/request
288,318,303,20,3,2,0.024606903,6,5,1,0.5,376,18,94,0,7,8,n,lucene/contrib/spatial/src/java/org/apache/lucene/spatial/tier
110,22,38,6,0,0,0.015521576,1,0,1,1,328,54,258,0,0,2,n,modules/analysis/common/src/java/org/apache/lucene/analysis/hi
959,3413,1943,10,3,1,0.014216464,2,0,2,0.6,307,30,125,0,5,0,n,modules/analysis/common/src/java/org/apache/lucene/analysis/standard
502,137,732,8,0,0,0.01546446,5,3,2,0.375,376,47,200,3,3,14,n,lucene/contrib/wordnet/src/java/org/apache/lucene/wordnet
96,179,0,3,0,0,0.003254383,2,0,2,0.666666667,313,104,231,0,0,0,n,modules/analysis/icu/src/tools/java/org/apache/lucene/analysis/icu
159,1390,1496,19,1,2,0.015509172,5,4,1,0.736842105,376,19,48,0,2,8,n,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/standard
8,35,20,3,0,0,0.004988498,1,0,1,1,29,9,19,1,0,1,n,modules/analysis/icu/src/java/org/apache/lucene/collation/tokenattributes
12903,2547,0,2,0,0,0.004165083,1,0,1,1,328,164,212,115,0,0,n,modules/analysis/common/src/java/org/tartarus/snowball/ext
802,60,129,3,0,0,0.008855837,3,0,3,0.333333333,376,125,313,14,1,26,y,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes
1823,1909,1332,44,6,3,0.028896131,7,4,3,0.295454545,376,8,38,0,3,8,y,lucene/src/java/org/apache/lucene/store
279,65,65,8,1,1,0.014384912,4,1,3,0.375,376,47,197,0,0,1,n,solr/contrib/extraction/src/main/java/org/apache/solr/handler/extraction
873,12,12,2,0,0,0.004360391,1,0,1,1,328,164,177,150,0,0,n,modules/analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/hhmm
531,319,32,25,0,0,0.026140802,7,4,3,0.28,376,15,42,0,1,28,n,solr/src/common/org/apache/solr/common/params
24,181,110,4,0,0,0.005706587,1,0,1,1,307,76,278,1,2,4,n,modules/analysis/common/src/java/org/apache/lucene/collation
150,117,54,3,1,1,0.003618814,1,0,1,1,64,21,50,6,2,0,n,solr/contrib/uima/src/main/java/org/apache/solr/uima/processor
42,0,0,1,0,0,0.000508192,1,0,1,1,160,160,160,160,0,0,n,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/precedence/processors
1154,1729,562,22,0,0,0.036161722,6,3,3,0.272727273,376,17,89,0,8,21,n,lucene/src/java/org/apache/lucene/search/spans
1879,4054,2801,37,1,1,0.030903921,8,6,2,0.243243243,376,10,43,0,13,3,y,solr/src/java/org/apache/solr/response
166,43,76,4,0,0,0.009809032,1,0,1,1,328,82,177,6,0,2,n,modules/analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart
1994,2717,2885,21,6,2,0.033789315,5,4,1,0.571428571,376,17,54,0,9,0,n,lucene/src/java/org/apache/lucene/queryParser
63,0,0,1,0,0,0.000572065,1,0,1,1,53,53,53,53,0,0,n,modules/analysis/common/src/java/org/apache/lucene/analysis/path
