loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
12,0,0,1,0,0,6.31E-05,1,0,1,1,425,425,425,425,1,1,n,protocols/bundles/org.eclipse.ecf.protocol.bittorrent/src/org/eclipse/ecf/protocol/bittorrent/internal/torrent/PieceState.f/CL/1/PieceState.c/MT/1/toString()
3,0,0,1,0,0,9.64E-05,1,0,1,1,826,826,826,826,0,0,n,incubation/bundles/org.eclipse.ecf.provider.vbulletin/src/org/eclipse/ecf/internal/provider/vbulletin/VBParser.f/CL/1/VBParser.c/MT/1/getMemberGroupContainerPattern()
4,1,1,2,0,0,0.000100906,1,0,1,1,722,361,516,205,0,1,n,framework/bundles/org.eclipse.ecf.presence.collab.ui/src/org/eclipse/ecf/internal/presence/collab/ui/view/ShowViewDialogTreeContentProvider.f/CL/1/ShowViewDialogTreeContentProvider.c/MT/1/hasChildren(Object)
5,0,0,1,0,0,8.77E-05,1,0,1,1,763,763,763,763,1,1,n,framework/bundles/org.eclipse.ecf.presence.ui/src/org/eclipse/ecf/presence/ui/chatroom/ChatRoomManagerView.f/CL/1/ChatRoomManagerView.c/CL/3/ChatRoom.c/MT/2/isLocalUser(ID)
3,0,0,1,0,0,0.00010986,1,0,1,1,925,925,925,925,1,1,n,framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/internal/ui/wizards/WizardCollectionElement.f/CL/1/WizardCollectionElement.c/MT/1/getCollectionElements()
5,0,0,1,0,0,0.000172824,1,0,1,1,1145,1145,1145,1145,1,1,y,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/filetransfer/FileTransferNegotiator.f/CL/1/FileTransferNegotiator.c/MT/4/cleanup(XMPPConnection)
3,0,0,1,0,0,0.000172824,1,0,1,1,1145,1145,1145,1145,1,1,n,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smack/ConnectionConfiguration.f/CL/1/ConnectionConfiguration.c/MT/1/isDebuggerEnabled()
3,0,0,1,0,0,3.73E-05,1,0,1,1,181,181,181,181,1,0,n,protocols/bundles/ch.ethz.iks.slp/src/main/java/ch/ethz/iks/slp/impl/attr/gen/Parser.f/CL/1/Parser.c/CL/1/boolval.c/MT/1/visit(Visitor)
1,0,0,1,0,0,3.94E-05,1,0,1,1,32,32,32,32,1,1,n,compendium/bundles/org.eclipse.ecf.osgi.services.discovery/src/org/eclipse/ecf/osgi/services/discovery/IProxyDiscoveryListener.f/IN/1/IProxyDiscoveryListener.c/MT/1/undiscovered(IServiceInfo)
11,0,0,1,0,0,9.64E-05,1,0,1,1,826,826,826,826,0,0,n,incubation/bundles/org.eclipse.ecf.provider.vbulletin/src/org/eclipse/ecf/internal/provider/vbulletin/VBParser.f/CL/1/VBParser.c/MT/1/parsePrevPage(CharSequence)
3,0,0,1,0,0,6.38E-05,1,0,1,1,417,417,417,417,1,1,n,protocols/bundles/ch.ethz.iks.r_osgi.remote/src/main/java/ch/ethz/iks/r_osgi/messages/StreamResultMessage.f/CL/1/StreamResultMessage.c/MT/1/setLen(int)
3,0,0,1,0,0,6.15E-05,1,0,1,1,172,172,172,172,1,1,n,framework/bundles/org.eclipse.ecf.discovery.ui.model/src/org/eclipse/ecf/discovery/ui/model/impl/IServiceTypeIDImpl.f/CL/1/IServiceTypeIDImpl.c/MT/1/getEcfNamingAuthority()
3,0,0,1,0,0,9.64E-05,1,0,1,1,826,826,826,826,0,0,n,incubation/bundles/org.eclipse.ecf.bulletinboard.commons/src/org/eclipse/ecf/internal/bulletinboard/commons/webapp/PostRequest.f/CL/1/PostRequest.c/MT/1/addParameters(NameValuePair[])
3,0,0,1,0,0,0.000101141,1,0,1,1,856,856,856,856,1,0,n,providers/bundles/org.eclipse.ecf.provider.irc/src/org/eclipse/ecf/internal/provider/irc/identity/IRCID.f/CL/1/IRCID.c/MT/1/getUser()
37,11,13,3,0,0,0.000151047,1,0,1,1,722,240,516,62,0,1,n,framework/bundles/org.eclipse.ecf.presence.collab.ui/src/org/eclipse/ecf/presence/collab/ui/view/ViewShare.f/CL/1/ViewShare.c/MT/1/sendOpenViewRequest(String@ID)
3,0,0,1,0,0,0.000564738,1,0,1,1,1584,1584,1584,1584,1,1,n,examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/example/collab/share/io/FileTransferParams.f/CL/1/FileTransferParams.c/MT/1/getStartDate()
3,0,0,1,0,0,0.000172824,1,0,1,1,1145,1145,1145,1145,1,1,n,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/packet/LastActivity.f/CL/1/LastActivity.c/MT/1/getStatusMessage()
22,1,1,2,0,0,0.00011393,2,0,2,0.5,417,208,280,137,2,1,n,protocols/bundles/ch.ethz.iks.r_osgi.remote/src/main/java/ch/ethz/iks/r_osgi/impl/RemoteOSGiServiceImpl.f/CL/3/RemoteOSGiServiceImpl.c/MT/3/cleanup()
56,0,0,1,0,0,5.03E-05,1,0,1,1,638,638,638,638,0,0,n,server-side/bundles/org.eclipse.ecf.server.generic/src/org/eclipse/ecf/server/generic/app/ServerApplication.f/CL/1/ServerApplication.c/MT/1/main(String[])
3,0,0,1,0,0,4.08E-05,1,0,1,1,231,231,231,231,0,0,n,framework/bundles/org.eclipse.ecf.sync/src/org/eclipse/ecf/sync/doc/DocumentChangeMessage.f/CL/1/DocumentChangeMessage.c/MT/1/getOffset()
3,0,0,1,0,0,0.000172824,1,0,1,1,1145,1145,1145,1145,1,1,n,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/filetransfer/FileTransferRequest.f/CL/1/FileTransferRequest.c/MT/1/getDescription()
3,1,29,6,3,1,0.000350896,1,0,1,1,989,164,357,16,6,1,n,providers/bundles/org.eclipse.ecf.provider.remoteservice/src/org/eclipse/ecf/provider/remoteservice/generic/RegistrySharedObject.f/CL/1/RegistrySharedObject.c/MT/2/handleAddRegistration(ID@RemoteServiceRegistrationImpl)
3,1,1,2,0,0,0.000168938,1,0,1,1,925,462,815,110,2,1,n,framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/internal/ui/wizards/WorkbenchWizardElement.f/CL/1/WorkbenchWizardElement.c/MT/1/getLabel(Object)
17,0,0,1,0,0,0.000110993,1,0,1,1,952,952,952,952,1,1,n,"framework/bundles/org.eclipse.ecf.identity/src/org/eclipse/ecf/core/util/AbstractFactory.f/CL/1/AbstractFactory.c/MT/1/getClassesForTypes(String[]@Object[],ClassLoader)"
5,0,0,5,0,0,0.000253995,2,0,2,0.6,561,112,210,0,0,1,n,framework/bundles/org.eclipse.ecf.docshare/src/org/eclipse/ecf/docshare/DocShare.f/CL/1/DocShare.c/MT/1/isSharing()
21,7,4,4,2,1,0.000135408,2,0,2,0.75,549,137,447,0,4,1,n,providers/bundles/org.eclipse.ecf.provider.jmdns/src/org/eclipse/ecf/provider/jmdns/container/JMDNSDiscoveryContainer.f/CL/1/JMDNSDiscoveryContainer.c/MT/4/initializeQueue()
10,3,4,4,0,0,0.000252734,1,0,1,1,922,230,737,26,0,0,n,framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/ui/actions/SynchContainerConnectAction.f/CL/1/SynchContainerConnectAction.c/MT/1/run(IAction)
1,0,0,1,0,0,3.71E-06,1,0,1,1,50,50,50,50,0,0,n,framework/bundles/org.eclipse.ecf.remoteservice/src/org/eclipse/ecf/remoteservice/IRemoteServiceContainer.f/IN/1/IRemoteServiceContainer.c/MT/1/getRemoteService(String)
11,9,2,3,0,0,0.000113362,1,0,1,1,766,255,542,99,2,1,n,framework/bundles/org.eclipse.ecf/src/org/eclipse/ecf/core/ContainerFactory.f/CL/1/ContainerFactory.c/MT/1/getAllContainers()
8,1,0,4,1,1,0.000175302,3,0,3,0.5,856,214,642,3,4,0,n,providers/bundles/org.eclipse.ecf.provider.irc/src/org/eclipse/ecf/internal/provider/irc/container/IRCRootContainer.f/CL/1/IRCRootContainer.c/MT/1/disconnect()
3,1,2,2,0,0,0.000200271,1,0,1,1,951,475,950,1,2,2,n,framework/bundles/org.eclipse.ecf.sharedobject/src/org/eclipse/ecf/core/sharedobject/SharedObjectDescription.f/CL/1/SharedObjectDescription.c/MT/1/getProperties()
3,1,1,3,0,0,0.000535017,1,0,1,1,1527,509,749,137,3,1,n,providers/bundles/org.eclipse.ecf.provider.xmpp/src/org/eclipse/ecf/provider/xmpp/identity/XMPPID.f/CL/1/XMPPID.c/MT/2/namespaceHashCode()
3,0,0,1,0,0,5.17E-05,1,0,1,1,550,550,550,550,1,1,n,providers/bundles/org.eclipse.ecf.provider.discovery/src/org/eclipse/ecf/provider/discovery/SingletonDiscoveryContainer.f/CL/1/SingletonDiscoveryContainer.c/MT/1/getConnectNamespace()
2,0,0,1,0,0,5.02E-05,1,0,1,1,137,137,137,137,1,0,n,"protocols/bundles/ch.ethz.iks.r_osgi.remote/src/main/java/ch/ethz/iks/r_osgi/impl/CodeAnalyzer.f/CL/3/CodeAnalyzer.c/CL/3/MethodAnalyzer.c/MT/1/visitFrame(int@int,Object[],int,Object[])"
3,0,0,1,0,0,3.73E-05,1,0,1,1,181,181,181,181,1,0,n,protocols/bundles/ch.ethz.iks.slp/src/main/java/ch/ethz/iks/slp/impl/attr/gen/Displayer.f/CL/1/Displayer.c/MT/1/visit_boolval(Parser)
4,1,1,2,0,0,0.000288428,1,0,1,1,1246,623,784,462,2,1,n,"examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/example/collab/share/SharedObjectMsg.f/CL/1/SharedObjectMsg.c/MT/1/createMsg(String@String,Object,Object)"
3,0,0,1,0,0,3.30E-05,1,0,1,1,52,52,52,52,0,0,n,compendium/bundles/org.eclipse.ecf.osgi.services.distribution/src/org/eclipse/ecf/internal/osgi/services/distribution/RemoteServiceRegistration.f/CL/1/RemoteServiceRegistration.c/MT/1/isEmpty()
8,0,0,1,0,0,5.39E-05,1,0,1,1,237,237,237,237,1,1,n,protocols/bundles/ch.ethz.iks.slp/src/main/java/ch/ethz/iks/slp/impl/ServiceReply.f/CL/3/ServiceReply.c/MT/1/toString()
18,0,0,1,0,0,9.64E-05,1,0,1,1,826,826,826,826,0,0,n,incubation/bundles/org.eclipse.ecf.bulletinboard.commons/src/org/eclipse/ecf/internal/bulletinboard/commons/util/StringUtil.f/CL/1/StringUtil.c/MT/1/stripHTMLFullTrim(String)
3,0,0,1,0,0,5.23E-05,1,0,1,1,104,104,104,104,1,1,n,providers/bundles/org.eclipse.ecf.provider.jmdns/jmdns/javax/jmdns/impl/ServiceInfoImpl.f/CL/1/ServiceInfoImpl.c/MT/1/getText()
3,0,0,1,0,0,0.000172824,1,0,1,1,1145,1145,1145,1145,1,1,n,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/packet/MUCAdmin.f/CL/1/MUCAdmin.c/CL/1/Item.c/MT/1/setReason(String)
7,2,2,2,0,0,0.000161911,1,0,1,1,887,443,531,356,2,1,n,providers/bundles/org.eclipse.ecf.provider.xmpp/src/org/eclipse/ecf/internal/provider/xmpp/XMPPChatRoomManager.f/CL/1/XMPPChatRoomManager.c/MT/2/createRoomIDFromName(String)
7,0,0,1,0,0,5.23E-05,1,0,1,1,104,104,104,104,1,1,n,providers/bundles/org.eclipse.ecf.provider.jmdns/jmdns/javax/jmdns/impl/DNSEntry.f/CL/1/DNSEntry.c/MT/1/equals(Object)
3,0,0,1,0,0,0.000172824,1,0,1,1,1145,1145,1145,1145,1,1,n,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/packet/StreamInitiation.f/CL/1/StreamInitiation.c/CL/1/File.c/MT/1/getSize()
16,0,0,1,0,0,3.73E-05,1,0,1,1,181,181,181,181,1,0,n,protocols/bundles/ch.ethz.iks.slp/src/main/java/ch/ethz/iks/slp/impl/attr/gen/Parser.f/CL/1/Parser.c/MT/4/decode_StringValue(String)
3,0,0,1,0,0,0.000172824,1,0,1,1,1145,1145,1145,1145,1,1,n,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/ServiceDiscoveryManager.f/CL/1/ServiceDiscoveryManager.c/MT/1/discoverInfo(String)
8,0,0,1,0,0,6.38E-05,1,0,1,1,417,417,417,417,1,1,n,providers/bundles/org.eclipse.ecf.provider.r_osgi/src/org/eclipse/ecf/internal/provider/r_osgi/R_OSGiRemoteServiceContainer.f/CL/3/R_OSGiRemoteServiceContainer.c/MT/4/clone(Dictionary)
6,4,1,2,0,0,0.000104712,1,0,1,1,831,415,773,57,0,0,n,framework/bundles/org.eclipse.ecf.presence.bot/src/org/eclipse/ecf/internal/presence/bot/Activator.f/CL/1/Activator.c/MT/1/getDefault()
1,0,0,1,0,0,2.60E-05,1,0,1,1,462,462,462,462,0,0,n,framework/bundles/org.eclipse.ecf.filetransfer/src/org/eclipse/ecf/filetransfer/IFileTransfer.f/IN/1/IFileTransfer.c/MT/1/getFileLength()
3,0,0,1,0,0,9.64E-05,1,0,1,1,826,826,826,826,0,0,n,incubation/bundles/org.eclipse.ecf.provider.vbulletin/src/org/eclipse/ecf/internal/provider/vbulletin/Activator.f/CL/1/Activator.c/MT/1/getNamespaceIdentifier()
6,0,0,1,0,0,0.000110993,1,0,1,1,952,952,952,952,1,1,n,framework/bundles/org.eclipse.ecf.identity/src/org/eclipse/ecf/core/identity/GUID.f/CL/1/GUID.c/MT/2/getRandom(String@String)
3,0,0,1,0,0,0.000172824,1,0,1,1,1145,1145,1145,1145,1,1,n,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/packet/MUCUser.f/CL/1/MUCUser.c/CL/1/Item.c/MT/1/getReason()
9,0,0,1,0,0,0.000172824,1,0,1,1,1145,1145,1145,1145,1,1,y,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smack/util/Cache.f/CL/1/Cache.c/MT/1/values()
3,0,0,1,0,0,6.38E-05,1,0,1,1,417,417,417,417,1,1,n,protocols/bundles/ch.ethz.iks.r_osgi.remote/src/main/java/ch/ethz/iks/r_osgi/impl/RemoteServiceRegistration.f/CL/3/RemoteServiceRegistration.c/MT/3/getReference()
3,0,0,1,0,0,6.15E-05,1,0,1,1,172,172,172,172,1,1,n,framework/bundles/org.eclipse.ecf.discovery.ui.model/src/org/eclipse/ecf/discovery/ui/model/util/ModelSwitch.f/CL/1/ModelSwitch.c/MT/1/caseIServiceID(IServiceID)
20,0,0,1,0,0,6.31E-05,1,0,1,1,425,425,425,425,1,1,n,protocols/bundles/org.eclipse.ecf.protocol.bittorrent/src/org/eclipse/ecf/protocol/bittorrent/internal/net/PeerConnection.f/CL/3/PeerConnection.c/MT/4/sendQueuedMessages()
15,0,0,1,0,0,5.02E-05,1,0,1,1,137,137,137,137,1,0,n,protocols/bundles/ch.ethz.iks.r_osgi.remote/src/main/java/ch/ethz/iks/r_osgi/impl/RemoteOSGiServiceImpl.f/CL/3/RemoteOSGiServiceImpl.c/MT/3/getBundle(Bundle)
20,0,0,1,0,0,0.000172824,1,0,1,1,1145,1145,1145,1145,1,1,y,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smack/RosterEntry.f/CL/1/RosterEntry.c/MT/1/toString()
3,0,0,1,0,0,6.15E-05,1,0,1,1,172,172,172,172,1,1,n,framework/bundles/org.eclipse.ecf.discovery.ui.model/src/org/eclipse/ecf/discovery/ui/model/impl/ModelPackageImpl.f/CL/1/ModelPackageImpl.c/MT/1/getIHost_Name()
3,0,0,1,0,0,4.19E-05,1,0,1,1,804,804,804,804,0,0,n,framework/bundles/org.eclipse.ecf.filetransfer/src/org/eclipse/ecf/filetransfer/FileTransferInfo.f/CL/1/FileTransferInfo.c/MT/1/getFile()
1,0,0,1,0,0,6.15E-05,1,0,1,1,172,172,172,172,1,1,n,framework/bundles/org.eclipse.ecf.discovery.ui.model/src/org/eclipse/ecf/discovery/ui/model/ModelPackage.f/IN/1/ModelPackage.c/MT/3/getINetwork_Hosts()
1,0,0,1,0,0,3.30E-05,1,0,1,1,74,74,74,74,0,0,n,doc/tutorials/EclipseCON 2009/bundles/org.eclipse.ecf.tutorial.distribution.common/src/org/eclipse/ecf/tutorial/distribution/common/environmentinfo/IRemoteEnvironmentInfo.f/IN/1/IRemoteEnvironmentInfo.c/MT/1/getOSArch()
17,3,4,4,0,0,0.000205767,1,0,1,1,887,221,299,173,4,2,n,providers/bundles/org.eclipse.ecf.provider.xmpp/src/org/eclipse/ecf/internal/provider/xmpp/smack/ECFConnection.f/CL/1/ECFConnection.c/MT/2/handlePacket(Packet)
1,0,0,1,0,0,0.000172824,1,0,1,1,1145,1145,1145,1145,1,1,n,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/muc/SubjectUpdatedListener.f/IN/1/SubjectUpdatedListener.c/MT/1/subjectUpdated(String@String)
3,0,0,1,0,0,0.000247294,1,0,1,1,1246,1246,1246,1246,1,1,n,framework/bundles/org.eclipse.ecf.provider/src/org/eclipse/ecf/provider/generic/ClientSOContainer.f/CL/1/ClientSOContainer.c/MT/2/createAuthorizationCallbacks()
3,0,0,1,0,0,9.51E-05,1,0,1,1,1034,1034,1034,1034,1,1,n,providers/bundles/org.eclipse.ecf.provider.remoteservice/src/org/eclipse/ecf/provider/remoteservice/generic/RemoteServiceRegistrationImpl.f/CL/1/RemoteServiceRegistrationImpl.c/CL/3/Properties.c/MT/2/setProperty(String@Object)
4,0,0,1,0,0,4.23E-05,1,0,1,1,568,568,568,568,1,1,n,incubation/bundles/org.eclipse.ecf.mylyn.ui/src/org/eclipse/ecf/internal/mylyn/ui/SelectTaskDialog.f/CL/3/SelectTaskDialog.c/MT/2/getInitialSize()
1,0,0,1,0,0,3.19E-05,1,0,1,1,378,378,378,378,0,0,n,framework/bundles/org.eclipse.ecf.storage/src/org/eclipse/ecf/storage/IContainerStore.f/IN/1/IContainerStore.c/MT/1/getContainerEntries()
8,2,2,2,0,0,0.000868228,1,0,1,1,1616,808,991,624,2,1,n,framework/bundles/org.eclipse.ecf.provider/src/org/eclipse/ecf/provider/generic/ServerSOContainer.f/CL/1/ServerSOContainer.c/MT/2/getIDForConnection(IAsynchConnection)
3,0,0,1,0,0,5.23E-05,1,0,1,1,104,104,104,104,1,1,n,providers/bundles/org.eclipse.ecf.provider.jmdns/jmdns/javax/jmdns/impl/DNSIncoming.f/CL/1/DNSIncoming.c/MT/1/getQuestions()
3,0,0,1,0,0,9.64E-05,1,0,1,1,826,826,826,826,0,0,n,incubation/bundles/org.eclipse.ecf.provider.phpbb/src/org/eclipse/ecf/internal/provider/phpbb/Member.f/CL/1/Member.c/MT/1/isMemberOf(IMemberGroup)
15,5,5,2,0,0,8.01E-05,1,0,1,1,753,376,454,298,2,0,n,providers/bundles/org.eclipse.ecf.provider.xmpp.ui/src/org/eclipse/ecf/internal/provider/xmpp/ui/wizards/XMPPConnectWizardPage.f/CL/1/XMPPConnectWizardPage.c/MT/2/saveComboItems()
2,0,0,1,0,0,0.000172824,1,0,1,1,1145,1145,1145,1145,1,1,n,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/muc/DefaultParticipantStatusListener.f/CL/1/DefaultParticipantStatusListener.c/MT/1/membershipRevoked(String)
21,4,4,2,0,0,0.000111958,1,0,1,1,721,360,635,85,2,1,n,framework/bundles/org.eclipse.ecf.presence.ui/src/org/eclipse/ecf/presence/ui/MultiRosterView.f/CL/1/MultiRosterView.c/MT/4/hookDropSupport()
5,0,0,1,0,0,8.60E-05,1,0,1,1,1218,1218,1218,1218,0,0,n,providers/bundles/org.eclipse.ecf.provider.datashare/src/org/eclipse/ecf/provider/datashare/BaseChannel.f/CL/1/BaseChannel.c/CL/3/ChannelMsg.c/MT/1/toString()
10,1,3,2,0,0,0.000101024,1,0,1,1,887,443,887,0,0,0,n,framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/im/IChatMessage.f/IN/1/IChatMessage.c/CL/1/Type.c/MT/1/fromString(String)
3,0,0,1,0,0,3.30E-05,1,0,1,1,61,61,61,61,0,0,n,incubation/bundles/org.eclipse.ecf.provider.riena/src/org/eclipse/ecf/provider/riena/container/RienaContainer.f/CL/1/RienaContainer.c/MT/1/getRemoteServiceID(ID@long)
3,0,0,1,0,0,3.68E-05,1,0,1,1,130,130,130,130,0,0,n,framework/bundles/org.eclipse.ecf/src/org/eclipse/ecf/core/status/SerializableStatus.f/CL/1/SerializableStatus.c/MT/1/getChildren()
3,0,0,1,0,0,0.000172824,1,0,1,1,1145,1145,1145,1145,1,1,n,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smack/Chat.f/CL/1/Chat.c/MT/1/nextMessage()
3,0,0,1,0,0,0.000172824,1,0,1,1,1145,1145,1145,1145,1,1,n,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/MultipleRecipientManager.f/CL/1/MultipleRecipientManager.c/CL/4/PacketCopy.c/MT/1/toXML()
3,0,0,1,0,0,6.25E-05,1,0,1,1,810,810,810,810,0,0,n,incubation/bundles/org.eclipse.ecf.bulletinboard.commons/src/org/eclipse/ecf/internal/bulletinboard/commons/Activator.f/CL/1/Activator.c/MT/1/getAdapterManager()
1,0,0,1,0,0,3.73E-05,1,0,1,1,35,35,35,35,0,0,n,framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/search/message/IMessageSearchManager.f/IN/1/IMessageSearchManager.c/MT/1/createCriteria()
9,0,0,1,0,0,7.00E-05,1,0,1,1,826,826,826,826,1,1,n,providers/bundles/org.eclipse.ecf.provider.msn/src/org/eclipse/ecf/internal/provider/msn/MSNContainer.f/CL/3/MSNContainer.c/MT/1/addRosterSubscriptionListener(IRosterSubscriptionListener)
26,0,0,1,0,0,9.64E-05,1,0,1,1,826,826,826,826,0,0,n,incubation/bundles/org.eclipse.ecf.provider.phpbb/src/org/eclipse/ecf/internal/provider/phpbb/PHPBB.f/CL/1/PHPBB.c/MT/1/login(IBBCredentials)
5,0,0,1,0,0,9.64E-05,1,0,1,1,826,826,826,826,0,0,n,incubation/bundles/org.eclipse.ecf.bulletinboard.commons/src/org/eclipse/ecf/internal/bulletinboard/commons/webapp/MultipartRequest.f/CL/1/MultipartRequest.c/MT/1/addParameters(NameValuePair[])
9,0,0,1,0,0,0.000172824,1,0,1,1,1145,1145,1145,1145,1,1,n,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smack/XMPPConnection.f/CL/1/XMPPConnection.c/MT/1/sendPacket(Packet)
