loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
18,0,0,1,0,0,0.000118675,1,0,1,1,86,86,86,86,0,0,n,framework/bundles/org.eclipse.ecf.discovery.ui.browser/src/org/eclipse/ecf/discovery/ui/browser
136,218,11,4,0,0,0.001063989,2,0,2,0.5,126,31,91,0,0,0,n,framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/search
59,141,35,17,1,1,0.012546859,3,2,1,0.823529412,561,33,84,0,0,0,n,framework/bundles/org.eclipse.ecf.docshare/src/org/eclipse/ecf/internal/docshare
11,422,260,11,0,0,0.003193911,1,0,1,1,243,22,154,0,0,0,n,framework/bundles/org.eclipse.ecf.sync/src/org/eclipse/ecf/sync
189,237,177,27,14,8,0.01571872,2,1,1,0.962962963,495,18,84,0,2,1,n,providers/bundles/org.eclipse.ecf.provider.jslp/src/org/eclipse/ecf/provider/jslp/container
231,804,381,77,3,1,0.474552445,3,2,1,0.948051948,1642,21,421,0,14,12,y,framework/bundles/org.eclipse.ecf/src/org/eclipse/ecf/internal/core
1,10,10,4,0,0,0.000879101,1,0,1,1,8,2,8,0,0,0,n,examples/bundles/org.eclipse.ecf.examples.remoteservices.hello/src/org/eclipse/ecf/examples/remoteservices/hello
4,0,0,1,0,0,0.000447997,1,0,1,1,61,61,61,61,0,0,n,incubation/bundles/org.eclipse.ecf.provider.riena/src/org/eclipse/ecf/internal/provider/riena
186,733,76,15,7,2,0.018505034,2,0,2,0.533333333,956,63,384,0,2,0,y,framework/bundles/org.eclipse.ecf.discovery/src/org/eclipse/ecf/discovery/identity
162,261,131,10,1,1,0.007197673,2,0,2,0.6,172,17,61,0,4,0,y,framework/bundles/org.eclipse.ecf.remoteservice.ui/src/org/eclipse/ecf/internal/remoteservices/ui/handlers
44,567,496,8,0,0,0.011322138,2,1,1,0.875,855,106,376,0,0,0,n,providers/bundles/org.eclipse.ecf.provider.rss/src/org/eclipse/ecf/internal/provider/rss
70,218,4,9,0,0,0.03256648,1,0,1,1,1184,131,949,0,0,2,n,doc/bundles/org.eclipse.ecf.tutorial/src/org/eclipse/ecf/tutorial/datashare
154,332,117,8,0,0,0.020174402,1,0,1,1,951,118,543,0,0,5,n,framework/bundles/org.eclipse.ecf.sharedobject/src/org/eclipse/ecf/internal/core/sharedobject
20,42,25,8,0,0,0.017870441,1,0,1,1,1146,143,762,0,3,1,n,framework/bundles/org.eclipse.ecf.datashare/src/org/eclipse/ecf/datashare/mergeable
129,382,411,7,0,0,0.005673214,1,0,1,1,722,103,516,0,0,0,n,framework/bundles/org.eclipse.ecf.presence.collab.ui/src/org/eclipse/ecf/presence/collab/ui/view
34,0,0,1,0,0,4.01E-05,1,0,1,1,10,10,10,10,0,0,n,framework/bundles/org.eclipse.ecf.remoteservice.ui.dosgi/src/org/eclipse/ecf/remoteservice/ui/dosgi/handlers
20,77,54,2,0,0,0.0026988,1,0,1,1,679,339,674,4,0,0,n,examples/bundles/org.eclipse.ecf.examples.webinar/src/org/eclipse/ecf/internal/examples/webinar/util/rosterview
166,549,258,20,6,3,0.012986353,2,0,2,0.8,482,24,206,0,2,0,y,server-side/examples/bundles/org.eclipse.ecf.examples.remoteservices.server/src/org/eclipse/ecf/internal/examples/remoteservices/server
25,71,35,6,0,0,0.004318421,1,0,1,1,243,40,223,0,0,0,n,framework/bundles/org.eclipse.ecf.sync/src/org/eclipse/ecf/internal/sync/doc/identity
1058,4417,150,50,12,6,0.029396596,3,1,2,0.66,799,15,299,0,13,3,n,framework/bundles/org.eclipse.ecf.presence.ui/src/org/eclipse/ecf/presence/ui/chatroom
763,3,9,2,0,0,0.005562958,1,0,1,1,826,413,810,15,0,0,n,incubation/bundles/org.eclipse.ecf.provider.vbulletin/src/org/eclipse/ecf/internal/provider/vbulletin
145,656,100,18,0,0,0.031083927,2,1,1,0.944444444,887,49,562,0,3,0,n,framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/im
16,70,18,6,0,0,0.01190502,1,0,1,1,946,157,299,37,0,0,n,framework/bundles/org.eclipse.ecf.remoteservice/src/org/eclipse/ecf/internal/remoteservice
46,384,285,11,0,0,0.022189693,1,0,1,1,950,86,465,0,0,5,n,framework/bundles/org.eclipse.ecf.provider/src/org/eclipse/ecf/internal/provider
25,0,0,1,0,0,0.001040962,1,0,1,1,421,421,421,421,0,0,n,providers/bundles/org.eclipse.ecf.provider.filetransfer.ssl/src/org/eclipse/ecf/internal/provider/filetransfer/ssl
112,4475,2860,10,1,1,0.002788622,3,0,3,0.5,417,41,223,0,0,13,y,protocols/bundles/ch.ethz.iks.r_osgi.remote/src/main/java/ch/ethz/iks/r_osgi
91,199,41,7,0,0,0.003461128,3,2,1,0.714285714,184,26,91,0,2,0,n,examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/internal/example/collab/presence
9,33,9,3,0,0,0.001918708,1,0,1,1,482,160,434,0,0,0,n,server-side/examples/bundles/org.eclipse.ecf.examples.remoteservices.common/src/org/eclipse/ecf/examples/remoteservices/common
40,147,11,19,2,1,0.153874429,1,0,1,1,1642,86,403,0,0,8,n,framework/bundles/org.eclipse.ecf/src/org/eclipse/ecf/core/provider
1,0,0,1,0,0,0.000888056,1,0,1,1,105,105,105,105,0,0,n,framework/bundles/org.eclipse.ecf.filetransfer/src/org/eclipse/ecf/filetransfer/events/socketfactory
2736,2300,511,3,1,1,0.011204841,1,0,1,1,1145,381,466,283,0,0,y,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smack
4,9,9,2,0,0,0.001503866,1,0,1,1,172,86,92,80,0,0,n,framework/bundles/org.eclipse.ecf.discovery.ui.edit/src/org/eclipse/ecf/discovery/ui/model
190,213,148,6,1,1,0.003662391,3,1,2,0.5,516,86,260,0,3,0,n,framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/ui/screencapture
56,21,27,3,0,0,0.005286812,1,0,1,1,770,256,585,12,0,0,n,framework/bundles/org.eclipse.ecf.telephony.call.ui/src/org/eclipse/ecf/telephony/call/ui/actions
27,39,157,5,0,0,0.002258632,2,0,2,0.8,488,97,273,0,0,0,n,server-side/examples/bundles/org.eclipse.ecf.examples.updatesite.client/src/org/eclipse/ecf/internal/examples/updatesite/client
111,1092,0,14,1,1,0.005791439,3,1,2,0.571428571,457,32,284,0,2,4,y,framework/bundles/org.eclipse.ecf.remoteservice.ui/src/org/eclipse/ecf/internal/remoteservices/ui
1370,11220,572,177,46,14,0.064898666,4,2,2,0.514124294,897,5,88,0,31,6,n,framework/bundles/org.eclipse.ecf.presence.ui/src/org/eclipse/ecf/presence/ui
444,820,920,52,4,1,0.302313697,2,1,1,0.980769231,1616,31,394,0,24,17,y,framework/bundles/org.eclipse.ecf.provider/src/org/eclipse/ecf/provider/comm/tcp
896,2980,68,83,8,5,0.020747457,3,2,1,0.879518072,129,1,13,0,55,10,y,compendium/bundles/org.eclipse.ecf.osgi.services.distribution/src/org/eclipse/ecf/internal/osgi/services/distribution
337,614,249,19,2,1,0.013980886,2,0,2,0.631578947,826,43,281,0,3,0,n,providers/bundles/org.eclipse.ecf.provider.bittorrent/src/org/eclipse/ecf/internal/provider/bittorrent
178,105,73,8,1,1,0.003407569,2,1,1,0.875,580,72,445,0,2,0,n,framework/bundles/org.eclipse.ecf.presence.ui/src/org/eclipse/ecf/presence/ui/menu
14,0,0,1,0,0,0.000940165,1,0,1,1,775,775,775,775,0,4,n,protocols/bundles/org.eclipse.ecf.protocol.msn/src/org/eclipse/ecf/protocol/msn/events
25,489,186,4,1,1,0.001240317,1,0,1,1,162,40,68,11,0,0,n,framework/bundles/org.eclipse.team.ecf.ui/src/org/eclipse/team/internal/ecf/ui
160,311,260,8,0,0,0.005545213,1,0,1,1,722,90,516,0,0,0,n,framework/bundles/org.eclipse.ecf.presence.collab.ui/src/org/eclipse/ecf/presence/collab/ui/url
3,7,7,4,0,0,0.000879101,1,0,1,1,8,2,8,0,0,0,n,examples/bundles/org.eclipse.ecf.examples.remoteservices.hello/src/org/eclipse/ecf/examples/remoteservices/hello/impl
484,1684,80,20,7,1,0.020514614,1,0,1,1,887,44,356,0,7,6,n,providers/bundles/org.eclipse.ecf.provider.xmpp/src/org/eclipse/ecf/internal/provider/xmpp/filetransfer
70,324,31,19,0,0,0.030885731,2,1,1,0.894736842,887,46,634,0,0,0,n,framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/chatroom
14,2134,260,27,0,0,0.0143859,3,2,1,0.740740741,1188,44,777,0,0,10,n,doc/bundles/org.eclipse.ecf.tutorial/src/org/eclipse/ecf/tutorial
245,149,81,7,0,0,0.019127236,3,1,2,0.571428571,1063,151,630,0,0,1,n,examples/bundles/org.eclipse.ecf.example.pubsub/src/org/eclipse/ecf/example/pubsub
125,63,59,5,1,1,0.004728456,2,0,2,0.8,768,153,444,4,2,0,n,framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/ui/hyperlink
390,1307,419,34,1,1,0.010188406,3,1,2,0.5,561,16,163,0,2,5,n,framework/bundles/org.eclipse.ecf.docshare/src/org/eclipse/ecf/docshare
354,876,170,16,1,1,0.010807809,1,0,1,1,540,33,353,0,9,17,y,providers/bundles/org.eclipse.ecf.provider.filetransfer/src/org/eclipse/ecf/provider/filetransfer/outgoing
14,30,189,5,2,1,0.001934328,1,0,1,1,266,53,145,0,4,0,n,providers/bundles/org.eclipse.ecf.provider.filetransfer.httpclient.ssl/src/org/eclipse/ecf/internal/provider/filetransfer/httpclient/ssl
14,72,326,8,0,0,0.010395238,1,0,1,1,1198,149,764,0,0,1,n,server-side/bundles/org.eclipse.ecf.server/src/org/eclipse/ecf/server
58,54,74,3,0,0,0.034234336,1,0,1,1,1583,527,1551,0,0,0,n,examples/bundles/org.eclipse.ecf.sdo/src/org/eclipse/ecf/sdo/emf
30,85,6,3,0,0,0.001858196,2,0,2,0.666666667,676,225,444,26,0,0,n,examples/bundles/org.eclipse.ecf.examples.provider.trivial/src/org/eclipse/ecf/examples/provider/trivial
13,52,55,2,0,0,0.0026988,1,0,1,1,679,339,674,4,0,0,n,examples/bundles/org.eclipse.ecf.examples.webinar/src/org/eclipse/ecf/internal/examples/webinar/util/roster
234,40,5,3,0,0,0.002418175,1,0,1,1,104,34,62,20,0,0,n,providers/bundles/org.eclipse.ecf.provider.filetransfer/src/org/eclipse/ecf/provider/filetransfer/events/socket
64,250,18,13,0,0,0.029047167,1,0,1,1,948,72,321,2,0,0,n,framework/bundles/org.eclipse.ecf.filetransfer/src/org/eclipse/ecf/internal/filetransfer
59,4030,453,51,11,4,0.030368429,4,2,2,0.62745098,932,18,307,0,6,6,n,framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/internal/ui
18,678,444,6,0,0,0.003413872,1,0,1,1,679,113,585,0,0,0,n,examples/bundles/org.eclipse.ecf.examples.webinar/src/org/eclipse/ecf/internal/examples/webinar
12,38,4,2,0,0,0.002359928,1,0,1,1,172,86,172,0,0,0,n,framework/bundles/org.eclipse.ecf.discovery.ui/src/org/eclipse/ecf/internal/discovery/ui/property
42,577,611,2,0,0,0.0026988,1,0,1,1,679,339,674,4,0,0,n,examples/bundles/org.eclipse.ecf.examples.webinar/src/org/eclipse/ecf/internal/examples/webinar/util
325,9,9,2,0,0,0.001503866,1,0,1,1,172,86,92,80,0,0,n,framework/bundles/org.eclipse.ecf.discovery.ui.edit/src/org/eclipse/ecf/discovery/ui/model/provider
276,475,364,26,5,3,0.029622346,2,1,1,0.923076923,887,34,174,0,5,3,n,providers/bundles/org.eclipse.ecf.provider.xmpp/src/org/eclipse/ecf/internal/provider/xmpp/smack
104,103,79,14,0,0,0.009693985,2,0,2,0.785714286,561,40,163,0,0,2,n,framework/bundles/org.eclipse.ecf.docshare/src/org/eclipse/ecf/docshare/menu
32,19,0,2,0,0,0.000804602,1,0,1,1,72,36,72,0,0,0,n,doc/tutorials/EclipseCON 2009/bundles/org.eclipse.ecf.tutorial.lab1/src/org/eclipse/ecf/tutorial/internal/lab1
477,966,1052,19,0,0,0.11316325,3,2,1,0.894736842,1584,83,345,0,5,37,y,examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/example/collab/share/io
183,5351,49,11,2,3,0.002378869,2,1,1,0.909090909,237,21,67,0,0,0,y,protocols/bundles/ch.ethz.iks.slp/src/main/java/ch/ethz/iks/slp
37,0,0,1,0,0,0.001095276,1,0,1,1,162,162,162,162,0,6,n,framework/bundles/org.eclipse.team.ecf.core/src/org/eclipse/team/internal/ecf/core/messages
808,380,250,12,0,0,0.013628544,2,1,1,0.916666667,925,77,636,0,0,15,n,framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/internal/ui/wizards
221,21,21,4,1,1,0.001823122,1,0,1,1,425,106,316,0,0,0,n,protocols/bundles/org.eclipse.ecf.protocol.bittorrent/src/org/eclipse/ecf/protocol/bittorrent/internal/encode
51,0,0,1,0,0,0.007858766,1,0,1,1,1145,1145,1145,1145,0,3,y,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smack/sasl
320,842,1160,79,29,12,0.134368456,2,0,2,0.670886076,1279,16,195,0,32,12,n,providers/bundles/org.eclipse.ecf.provider.jmdns/src/org/eclipse/ecf/provider/jmdns/container
693,2110,1238,64,23,8,0.045283618,2,1,1,0.984375,851,13,118,0,19,10,y,providers/bundles/org.eclipse.ecf.provider.filetransfer/src/org/eclipse/ecf/provider/filetransfer/retrieve
71,211,43,9,2,1,0.016235567,2,1,1,0.888888889,813,90,510,0,0,3,n,server-side/bundles/org.eclipse.ecf.server.generic/src/org/eclipse/ecf/internal/server/generic
228,1549,191,45,0,0,0.104253902,2,1,1,0.977777778,1270,28,508,0,8,19,y,examples/bundles/org.eclipse.ecf.example.clients/src/org/eclipse/ecf/example/clients
146,26,43,2,1,1,0.002215126,1,0,1,1,162,81,108,53,0,0,n,framework/bundles/org.eclipse.team.ecf.core/src/org/eclipse/team/internal/ecf/core/variants
780,162,99,8,1,1,0.022381104,2,1,1,0.875,1145,143,359,0,0,0,y,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/provider
399,11301,118,94,17,6,0.025693015,4,2,2,0.489361702,778,8,139,0,2,40,y,examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/internal/example/collab
357,268,376,7,1,1,0,1,0,1,1,568,81,361,0,2,0,n,incubation/bundles/org.eclipse.ecf.mylyn.ui/src/org/eclipse/ecf/internal/mylyn/ui
176,369,96,9,3,1,0.011266589,2,0,2,0.666666667,816,90,401,0,0,0,n,providers/bundles/org.eclipse.ecf.provider.bittorrent.ui/src/org/eclipse/ecf/internal/provider/bittorrent/ui
211,421,120,5,0,0,0.017963378,2,0,2,0.6,1063,212,951,0,0,0,n,examples/bundles/org.eclipse.ecf.example.pubsub/src/org/eclipse/ecf/pubsub/model/impl
31,89,30,5,0,0,0.004810203,2,0,2,0.6,172,34,72,0,0,1,y,framework/bundles/org.eclipse.ecf.remoteservice.ui/src/org/eclipse/ecf/internal/remoteservices/ui/property
166,670,403,30,8,3,0.03258408,2,0,2,0.633333333,936,31,137,0,2,14,n,providers/bundles/org.eclipse.ecf.provider.jmdns/src/org/eclipse/ecf/internal/provider/jmdns
1,0,0,1,0,0,0.003121288,1,0,1,1,951,951,951,951,0,1,n,framework/bundles/org.eclipse.ecf.sharedobject/src/org/eclipse/ecf/core/sharedobject/security
126,409,332,6,0,0,0.003862135,1,0,1,1,577,96,508,0,0,0,n,framework/bundles/org.eclipse.ecf.presence.collab.ui/src/org/eclipse/ecf/presence/collab/ui/console
66,5052,1460,97,20,7,0.014038895,2,1,1,0.989690722,1044,10,154,0,3,8,y,providers/bundles/org.eclipse.ecf.provider.remoteservice/src/org/eclipse/ecf/provider/remoteservice
170,63,59,3,1,1,0.00307579,1,0,1,1,162,54,68,40,0,0,n,framework/bundles/org.eclipse.team.ecf.ui/src/org/eclipse/team/internal/ecf/ui/handlers
69,121,14,8,2,2,0.004380606,2,1,1,0.875,417,52,262,0,0,0,n,providers/bundles/org.eclipse.ecf.provider.r_osgi/src/org/eclipse/ecf/provider/r_osgi/identity
63,242,167,13,1,1,0.022138857,2,1,1,0.923076923,936,72,302,0,0,4,n,providers/bundles/org.eclipse.ecf.provider.filetransfer/src/org/eclipse/ecf/provider/filetransfer/identity
442,1115,257,16,2,2,0.016676191,2,1,1,0.9375,764,47,171,0,0,0,n,providers/bundles/org.eclipse.ecf.provider.xmpp.ui/src/org/eclipse/ecf/internal/provider/xmpp/ui/wizards
95,0,0,1,0,0,0.001503866,1,0,1,1,172,172,172,172,0,2,n,framework/bundles/org.eclipse.ecf.discovery.ui.model/src/org/eclipse/ecf/discovery/ui/model/util
7,45,33,8,0,0,0.015734696,2,0,2,0.625,1220,152,907,0,2,4,n,framework/bundles/org.eclipse.ecf.datashare/src/org/eclipse/ecf/datashare/events
513,285,256,4,0,0,0.00612373,2,0,2,0.75,855,213,389,43,0,0,n,providers/bundles/org.eclipse.ecf.provider.rss/src/org/eclipse/ecf/internal/provider/rss/http
225,287,277,10,3,2,0.004812635,1,0,1,1,172,17,43,1,0,0,n,framework/bundles/org.eclipse.ecf.discovery.ui.model/src/org/eclipse/ecf/discovery/ui/model/resource
195,296,397,12,2,2,0.011077625,2,0,2,0.583333333,748,62,455,0,2,12,n,examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/internal/example/collab/actions
18,0,0,1,0,0,0.000262365,1,0,1,1,35,35,35,35,0,0,n,framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/search/message
88,0,0,1,0,0,0.002568382,1,0,1,1,826,826,826,826,0,0,n,incubation/bundles/org.eclipse.ecf.provider.phpbb/src/org/eclipse/ecf/internal/provider/phpbb/identity
703,865,427,18,1,1,0,1,0,1,1,612,34,471,0,2,0,n,applications/kosmos/bundles/org.eclipse.ecf.presence.bot.kosmos/src/org/eclipse/ecf/internal/presence/bot/kosmos
84,493,563,23,0,0,0.266653074,3,2,1,0.913043478,1642,71,667,0,11,80,n,framework/bundles/org.eclipse.ecf/src/org/eclipse/ecf/core/events
22,34,19,9,0,0,0.019546694,1,0,1,1,936,104,426,0,0,0,n,framework/bundles/org.eclipse.ecf.filetransfer/src/org/eclipse/ecf/filetransfer/identity
26,826,220,19,0,0,0.010022134,2,1,1,0.842105263,831,43,791,0,0,0,n,framework/bundles/org.eclipse.ecf.presence.bot/src/org/eclipse/ecf/presence/bot
413,126,168,10,1,2,0.001455836,1,0,1,1,425,42,316,0,0,0,n,protocols/bundles/org.eclipse.ecf.protocol.bittorrent/src/org/eclipse/ecf/protocol/bittorrent
80,41,46,4,0,0,0.006357319,1,0,1,1,783,195,538,2,0,0,n,framework/bundles/org.eclipse.ecf.filetransfer.ui/src/org/eclipse/ecf/filetransfer/ui/actions
494,24,122,4,1,1,0.000773985,1,0,1,1,104,26,95,0,0,0,n,providers/bundles/org.eclipse.ecf.provider.jmdns/jmdns/javax/jmdns/impl/tasks
104,1273,178,50,0,0,0.042691776,1,0,1,1,948,18,181,0,1,0,n,framework/bundles/org.eclipse.ecf.filetransfer/src/org/eclipse/ecf/filetransfer
66,24,24,2,0,0,0.002568382,1,0,1,1,826,413,526,299,0,0,n,incubation/bundles/org.eclipse.ecf.bulletinboard.commons/src/org/eclipse/ecf/internal/bulletinboard/commons/parsing
21,115,64,5,0,0,0.003387165,1,0,1,1,1056,211,426,26,0,0,n,framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/ui/util
313,880,227,36,0,0,0.173825018,2,0,2,0.555555556,1583,43,748,0,0,8,n,examples/bundles/org.eclipse.ecf.example.sdo.editor/src/org/eclipse/ecf/example/sdo/editor
69,461,165,10,0,0,0.003130166,2,1,1,0.9,243,24,154,0,0,0,n,framework/bundles/org.eclipse.ecf.sync/src/org/eclipse/ecf/internal/sync
428,323,408,5,0,0,0.018811952,2,0,2,0.6,1063,212,951,4,0,2,n,examples/bundles/org.eclipse.ecf.example.pubsub/src/org/eclipse/ecf/pubsub/impl
172,437,134,26,10,2,0.040794585,2,1,1,0.961538462,952,36,393,0,0,2,n,framework/bundles/org.eclipse.ecf.identity/src/org/eclipse/ecf/internal/core/identity
37,59,20,5,0,0,0.004160243,1,0,1,1,676,135,421,0,0,0,n,examples/bundles/org.eclipse.ecf.examples.provider.trivial/src/org/eclipse/ecf/internal/examples/provider/trivial/container
225,3,13,2,0,0,0.003027044,1,0,1,1,1178,589,1178,0,0,0,n,doc/bundles/org.eclipse.ecf.tutorial/src/org/eclipse/ecf/tutorial/scribbleshare/toolbox
80,2633,39,37,3,3,0.025265802,2,1,1,0.837837838,872,23,171,0,13,12,n,providers/bundles/org.eclipse.ecf.provider.xmpp.ui/src/org/eclipse/ecf/internal/provider/xmpp/ui
139,623,230,10,0,0,0.070152,2,0,2,0.7,1583,158,816,0,0,0,n,examples/bundles/org.eclipse.ecf.sdo/src/org/eclipse/ecf/sdo
55,18,18,2,0,0,0.002046396,1,0,1,1,722,361,516,205,0,0,n,framework/bundles/org.eclipse.ecf.presence.collab.ui/src/org/eclipse/ecf/internal/presence/collab/ui/view
3,28,0,4,0,0,0.005652229,1,0,1,1,818,204,529,2,0,0,n,framework/bundles/org.eclipse.ecf.filetransfer/src/org/eclipse/ecf/filetransfer/service
18,71,67,4,0,0,0.0026988,1,0,1,1,679,169,672,0,0,0,n,examples/bundles/org.eclipse.ecf.examples.webinar/src/org/eclipse/ecf/internal/examples/webinar/dnd
8,21,9,4,0,0,0.003339993,1,0,1,1,676,169,635,0,0,0,n,examples/bundles/org.eclipse.ecf.examples.provider.trivial/src/org/eclipse/ecf/internal/examples/provider/trivial/identity
89,305,359,2,0,0,0.0026988,1,0,1,1,679,339,674,4,0,0,n,examples/bundles/org.eclipse.ecf.examples.webinar/src/org/eclipse/ecf/internal/examples/webinar/util/rosterentry
53,91,96,2,0,0,0.002024966,1,0,1,1,679,339,677,2,0,0,n,providers/bundles/org.eclipse.ecf.provider.irc.ui/src/org/eclipse/ecf/internal/irc/ui/actions
166,270,257,8,0,0,0.002947404,1,0,1,1,805,100,508,0,0,0,y,examples/bundles/org.eclipse.ecf.example.clients/src/org/eclipse/ecf/example/clients/applications
78,0,0,1,0,0,0.000602514,1,0,1,1,75,75,75,75,0,0,n,doc/tutorials/EclipseCON 2009/org.eclipse.ecf.tutorial.osgi.services.discovery/src/org/eclipse/ecf/osgi/services/discovery
262,717,142,24,9,5,0.022661512,2,0,2,0.583333333,815,33,392,0,7,0,n,providers/bundles/org.eclipse.ecf.provider.msn.ui/src/org/eclipse/ecf/internal/provider/msn/ui
67,242,260,11,0,0,0.0068198,1,0,1,1,243,22,154,0,0,0,n,framework/bundles/org.eclipse.ecf.sync/src/org/eclipse/ecf/sync/doc
9,0,0,1,0,0,0.000504574,1,0,1,1,444,444,444,444,0,0,n,framework/bundles/org.eclipse.ecf.filetransfer.ui/src/org/eclipse/ecf/internal/filetransfer/ui/preferences
113,1514,109,35,11,5,0.019601441,3,2,1,0.742857143,872,24,393,0,0,2,n,providers/bundles/org.eclipse.ecf.provider.irc.ui/src/org/eclipse/ecf/internal/irc/ui
2158,5004,3043,204,34,8,0.736422535,5,4,1,0.970588235,1616,7,251,0,92,27,y,framework/bundles/org.eclipse.ecf.provider/src/org/eclipse/ecf/provider/generic
217,2188,4067,158,55,9,0.09169714,5,4,1,0.949367089,1527,9,120,0,52,64,y,providers/bundles/org.eclipse.ecf.provider.xmpp/src/org/eclipse/ecf/provider/xmpp
160,79,44,4,0,0,0.003835838,2,0,2,0.75,516,129,445,1,0,0,n,framework/bundles/org.eclipse.ecf.presence.collab.ui/src/org/eclipse/ecf/presence/collab/ui/screencapture
2039,99,407,7,1,1,0.003292022,1,0,1,1,104,14,84,0,0,1,y,providers/bundles/org.eclipse.ecf.provider.jmdns/jmdns/javax/jmdns/impl
155,0,0,1,0,0,0.002384487,1,0,1,1,862,862,862,862,0,0,y,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/bookmark
20,0,0,1,0,0,0.001503866,1,0,1,1,172,172,172,172,0,0,n,framework/bundles/org.eclipse.ecf.discovery.ui/src/org/eclipse/ecf/internal/discovery/ui/statusline
1864,5294,31,7,1,1,0.001355688,2,1,1,0.857142857,237,33,71,0,0,0,y,protocols/bundles/ch.ethz.iks.slp/src/main/java/ch/ethz/iks/slp/impl
1,3,3,3,0,0,0.004847691,1,0,1,1,951,317,945,0,0,1,n,framework/bundles/org.eclipse.ecf.sharedobject/src/org/eclipse/ecf/core/sharedobject/provider
310,238,124,8,0,0,0.005688486,1,0,1,1,243,30,154,0,0,0,n,framework/bundles/org.eclipse.ecf.sync/src/org/eclipse/ecf/internal/sync/doc/cola
78,478,748,56,0,0,0.164955835,1,0,1,1,1642,29,387,0,5,28,n,framework/bundles/org.eclipse.ecf/src/org/eclipse/ecf/core/util
91,289,85,12,2,1,0.009422675,3,1,2,0.5,865,72,569,0,2,1,n,framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/internal/ui/actions
