loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
73,0,0,1,0,0,0.001102737,1,0,1,1,2,2,2,2,1,0,y,src/java/org/apache/cassandra/service/MigrationManager.java
32,17,12,18,3,2,0.022458436,1,0,1,1,344,19,77,0,18,8,n,src/java/org/apache/cassandra/db/ReadCommand.java
225,10,12,2,0,0,0.002737702,2,0,2,0.5,69,34,38,31,2,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnOrSuperColumn.java
65,45,43,13,0,0,0.016879364,1,0,1,1,344,26,67,0,11,6,n,src/java/org/apache/cassandra/db/ColumnIndexer.java
2,6,3,5,0,0,0.01032038,1,0,1,1,344,68,174,4,5,2,n,src/java/org/apache/cassandra/locator/IEndPointSnitch.java
35,36,33,15,3,1,0.016424727,2,1,1,0.933333333,344,22,82,0,15,2,n,src/java/org/apache/cassandra/dht/RandomPartitioner.java
13,14,14,7,0,0,0.010728549,1,0,1,1,344,49,174,0,7,3,n,src/java/org/apache/cassandra/locator/EndPointSnitch.java
102,109,59,31,1,1,0.036617412,3,2,1,0.903225806,344,11,118,0,31,14,n,src/java/org/apache/cassandra/service/StorageLoadBalancer.java
458,644,332,119,4,3,0.095680194,4,2,2,0.714285714,344,2,20,0,119,38,y,src/java/org/apache/cassandra/config/DatabaseDescriptor.java
47,17,6,5,1,1,0.00590469,3,0,3,0.6,55,11,27,0,5,0,y,contrib/word_count/src/WordCount.java
6,4,2,2,0,0,0.001376914,1,0,1,1,9,4,9,0,2,0,n,src/java/org/apache/cassandra/db/filter/IFilter.java
47,38,20,6,0,0,0.004649276,1,0,1,1,80,13,38,0,4,0,n,src/java/org/apache/cassandra/cache/InstrumentedCache.java
79,39,12,7,1,1,0.009998594,2,1,1,0.857142857,240,34,56,2,7,2,n,src/java/org/apache/cassandra/db/ColumnFamilySerializer.java
31,12,4,2,1,1,0.00310997,1,0,1,1,198,99,178,19,2,0,n,src/java/org/apache/cassandra/utils/SimpleCondition.java
754,736,560,183,36,14,0.13856833,5,4,1,0.857923497,344,1,16,0,183,29,y,src/java/org/apache/cassandra/service/StorageService.java
61,11,11,4,0,0,0.008221783,3,0,3,0.5,205,51,80,27,2,1,n,contrib/property_snitch/src/java/org/apache/cassandra/locator/PropertyFileEndPointSnitch.java
476,415,692,229,85,34,0.155974295,5,4,1,0.925764192,344,1,11,0,229,24,y,src/java/org/apache/cassandra/db/ColumnFamilyStore.java
6,4,1,3,0,0,0.003692373,1,0,1,1,80,26,69,0,1,0,n,src/java/org/apache/cassandra/cache/JMXInstrumentedCacheMBean.java
40,31,55,21,7,2,0.029178192,2,1,1,0.904761905,344,16,61,0,21,4,y,src/java/org/apache/cassandra/locator/RackAwareStrategy.java
13,5,5,2,0,0,0.005885469,1,0,1,1,344,172,174,169,2,1,n,src/java/org/apache/cassandra/gms/GossipDigestAck2Message.java
42,47,27,5,1,1,0.007197291,2,0,2,0.6,125,25,73,0,5,0,y,src/java/org/apache/cassandra/service/RangeSliceResponseResolver.java
311,22,23,3,0,0,0.002415401,1,0,1,1,59,19,36,2,3,2,n,interface/thrift/gen-java/org/apache/cassandra/thrift/TokenRange.java
3,0,0,1,0,0,0.003188787,1,0,1,1,344,344,344,344,1,0,n,src/java/org/apache/cassandra/gms/VersionGenerator.java
171,114,173,31,11,4,0.033962501,2,1,1,0.935483871,344,11,50,0,31,5,y,src/java/org/apache/cassandra/db/SuperColumn.java
75,81,31,14,4,2,0.016585702,2,1,1,0.928571429,203,14,65,0,14,2,y,src/java/org/apache/cassandra/io/CompactionIterator.java
2,0,0,1,0,0,0.001261664,1,0,1,1,73,73,73,73,1,0,n,src/java/org/apache/cassandra/cache/IAggregatableCacheProvider.java
1,0,0,1,0,0,0.003188787,1,0,1,1,344,344,344,344,1,0,n,src/java/org/apache/cassandra/net/IVerbHandler.java
16,11,1,2,0,0,0.003347407,1,0,1,1,225,112,188,36,2,2,n,src/java/org/apache/cassandra/dht/BytesToken.java
146,170,78,31,7,3,0.03701056,3,2,1,0.903225806,344,11,117,0,31,10,y,src/java/org/apache/cassandra/db/SystemTable.java
8,5,13,3,0,0,0.005885469,1,0,1,1,344,114,174,0,3,2,n,src/java/org/apache/cassandra/net/CompactEndPointSerializationHelper.java
43,2,3,2,0,0,0.005229752,2,0,2,0.5,344,172,241,103,2,0,n,src/java/org/apache/cassandra/cli/CliCompiler.java
33,0,0,1,0,0,0.001141821,1,0,1,1,36,36,36,36,0,0,n,src/java/org/apache/cassandra/utils/ByteArrayListSerializer.java
9,0,0,1,0,0,0.001549077,1,0,1,1,100,100,100,100,1,1,n,src/java/org/apache/cassandra/utils/WrappedRunnable.java
6,7,13,8,0,0,0.015619701,2,1,1,0.875,344,43,142,0,7,2,y,src/java/org/apache/cassandra/net/MessageDeliveryTask.java
29,0,0,1,0,0,0.001161085,1,0,1,1,337,337,337,337,1,1,n,src/java/org/apache/cassandra/utils/AbstractStatsDeque.java
52,35,108,7,0,0,0.006327069,2,0,2,0.714285714,68,9,29,0,3,0,y,src/java/org/apache/cassandra/streaming/StreamInManager.java
12,0,0,1,0,0,0.000835645,1,0,1,1,17,17,17,17,1,0,n,interface/thrift/gen-java/org/apache/cassandra/thrift/AccessLevel.java
44,9,5,3,0,0,0.001102737,1,0,1,1,2,0,2,0,3,0,y,src/java/org/apache/cassandra/db/migration/RenameColumnFamily.java
13,36,31,10,0,0,0.013391765,2,1,1,0.9,344,34,194,0,9,3,y,src/java/org/apache/cassandra/concurrent/StageManager.java
178,189,501,116,38,16,0.088300783,4,3,1,0.896551724,344,2,21,0,116,23,y,src/java/org/apache/cassandra/db/Table.java
0,0,0,1,0,0,0.001824139,1,0,1,1,80,80,80,80,1,0,n,src/java/org/apache/cassandra/cache/JMXInstrumentedCache.java
6,5,3,3,0,0,0.003723684,1,0,1,1,98,32,71,6,3,1,n,src/java/org/apache/cassandra/io/util/FileDataInput.java
4,1,1,2,0,0,0.001975014,1,0,1,1,272,136,272,0,2,1,n,src/java/org/apache/cassandra/db/filter/AbstractColumnIterator.java
36,10,29,10,1,1,0.016321643,1,0,1,1,344,34,82,0,10,7,n,src/java/org/apache/cassandra/db/ReadResponse.java
196,151,365,58,6,3,0.053100964,3,2,1,0.896551724,344,5,51,0,58,15,y,src/java/org/apache/cassandra/net/MessagingService.java
13,18,117,18,9,1,0.020645133,2,1,1,0.944444444,344,19,97,0,18,3,n,src/java/org/apache/cassandra/db/Row.java
52,70,14,12,3,1,0.014253629,1,0,1,1,244,20,69,0,12,2,n,src/java/org/apache/cassandra/dht/CollatingOrderPreservingPartitioner.java
41,1,1,2,0,0,0.001102737,1,0,1,1,2,1,2,0,2,0,y,src/java/org/apache/cassandra/db/migration/RenameKeyspace.java
0,1,2,3,0,0,0.007780352,2,0,2,0.666666667,344,114,174,83,3,0,n,src/java/org/apache/cassandra/net/ProtocolHeader.java
249,19,21,3,0,0,0.003879523,2,0,2,0.666666667,69,23,36,2,3,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/KeySlice.java
286,14,15,2,0,0,0.002737702,2,0,2,0.5,69,34,38,31,2,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/Deletion.java
237,65,3,4,0,0,0.005752575,2,0,2,0.75,69,17,39,2,1,0,y,src/java/org/apache/cassandra/avro/CassandraServer.java
1,0,1,2,0,0,0.004557289,1,0,1,1,344,172,178,166,2,0,n,src/java/org/apache/cassandra/net/IAsyncCallback.java
288,14,15,2,0,0,0.002737702,2,0,2,0.5,69,34,38,31,2,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/Column.java
0,1,1,2,0,0,0.002030126,2,0,2,0.5,253,126,183,69,2,2,n,src/java/org/apache/cassandra/db/KeyspaceNotDefinedException.java
24,7,4,2,0,0,0.003010506,2,0,2,0.5,69,34,62,7,2,1,n,src/java/org/apache/cassandra/utils/LatencyTracker.java
19,10,11,5,0,0,0.005692234,2,0,2,0.8,78,15,48,0,5,0,n,src/java/org/apache/cassandra/net/OutboundTcpConnectionPool.java
80,4,7,3,0,0,0.003183622,2,0,2,0.666666667,169,56,118,9,0,0,n,contrib/circuit/src/org/apache/cassandra/contrib/circuit/CircuitFrame.java
16,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,n,src/java/org/apache/cassandra/db/RowIterator.java
15,12,5,5,0,0,0.004481733,3,0,3,0.6,125,25,87,3,4,1,n,src/java/org/apache/cassandra/utils/Pair.java
67,40,25,8,0,0,0.006564686,2,0,2,0.625,130,16,59,0,5,0,y,src/java/org/apache/cassandra/tools/SSTableImport.java
246,165,133,33,4,3,0.039997536,4,3,1,0.787878788,344,10,57,0,33,11,y,src/java/org/apache/cassandra/utils/FBUtilities.java
27,0,0,1,0,0,0.003188787,1,0,1,1,344,344,344,344,1,0,n,src/java/org/apache/cassandra/gms/PureRandom.java
13333,7606,2137,10,3,1,0.008383471,3,1,2,0.6,69,6,16,0,10,0,y,interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java
0,0,0,1,0,0,0.003188787,1,0,1,1,344,344,344,344,1,0,n,src/java/org/apache/cassandra/net/io/SerializerType.java
7,0,0,1,0,0,0.000952611,1,0,1,1,169,169,169,169,0,0,n,contrib/circuit/src/org/apache/cassandra/contrib/circuit/AboutDialog.java
40,0,0,1,0,0,0.001005226,1,0,1,1,20,20,20,20,1,0,n,src/java/org/apache/cassandra/io/sstable/IndexSummary.java
37,28,11,11,0,0,0.006272723,2,1,1,0.909090909,35,3,12,0,10,1,n,src/java/org/apache/cassandra/db/DefsTable.java
12,8,14,6,0,0,0.012970053,2,1,1,0.833333333,344,57,134,4,6,3,n,src/java/org/apache/cassandra/db/ReadRepairVerbHandler.java
91,24,7,10,0,0,0.0156572,3,2,1,0.8,344,34,89,7,9,3,n,src/java/org/apache/cassandra/gms/EndPointState.java
20,15,3,7,1,1,0.008466396,1,0,1,1,262,37,231,0,7,1,n,src/java/org/apache/cassandra/db/marshal/LongType.java
43,26,1,5,0,0,0.006002561,2,0,2,0.6,344,68,145,12,4,1,y,src/java/org/apache/cassandra/cli/CliOptions.java
4,2,0,2,0,0,0.001859785,1,0,1,1,241,120,227,14,2,2,n,src/java/org/apache/cassandra/db/IColumnContainer.java
0,0,0,1,0,0,0.001868234,1,0,1,1,69,69,69,69,0,0,n,src/java/org/apache/cassandra/avro/KeyspaceNotDefinedException.java
20,19,0,16,0,0,0.0169295,3,2,1,0.8125,344,21,91,0,16,8,n,src/java/org/apache/cassandra/db/ColumnFamilyStoreMBean.java
116,150,60,43,12,4,0.046570393,2,1,1,0.88372093,344,8,58,0,43,9,y,src/java/org/apache/cassandra/dht/BootStrapper.java
24,32,5,34,0,0,0.03520163,4,3,1,0.764705882,344,10,37,0,32,14,n,src/java/org/apache/cassandra/service/StorageServiceMBean.java
3,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,n,src/java/org/apache/cassandra/db/filter/IColumnIterator.java
0,0,0,1,0,0,0.001262303,1,0,1,1,146,146,146,146,1,0,n,src/java/org/apache/cassandra/utils/CloseableIterator.java
114,40,15,5,0,0,0.003392873,3,0,3,0.6,55,11,22,0,4,0,n,src/java/org/apache/cassandra/hadoop/ColumnFamilyRecordReader.java
29,43,25,10,1,1,0.011569111,1,0,1,1,205,20,69,0,10,3,y,src/java/org/apache/cassandra/db/DecoratedKey.java
130,146,145,45,20,9,0.04893887,3,2,1,0.911111111,344,7,55,0,45,12,y,src/java/org/apache/cassandra/db/HintedHandOffManager.java
50,24,79,11,3,2,0.016503974,2,1,1,0.909090909,344,31,100,0,11,2,n,src/java/org/apache/cassandra/net/Message.java
80,13,14,5,0,0,0.012115578,2,0,2,0.8,344,68,174,27,4,1,n,src/java/org/apache/cassandra/gms/GossipDigestSynMessage.java
0,1,1,2,0,0,0.00508367,2,0,2,0.5,344,172,261,83,2,0,n,src/java/org/apache/cassandra/db/DBConstants.java
3,3,2,3,0,0,0.005911562,1,0,1,1,344,114,225,19,3,1,n,src/java/org/apache/cassandra/dht/StringToken.java
20,16,21,4,0,0,0.005843904,2,0,2,0.75,267,66,172,5,4,3,n,src/java/org/apache/cassandra/db/filter/QueryPath.java
94,50,6,4,0,0,0.003396432,1,0,1,1,69,17,28,3,0,0,n,src/java/org/apache/cassandra/avro/AvroValidation.java
12,11,18,9,0,0,0.016845047,2,1,1,0.888888889,344,38,83,4,9,6,n,src/java/org/apache/cassandra/db/BinaryVerbHandler.java
77,2,2,3,0,0,0.004106196,2,0,2,0.666666667,169,56,105,6,1,1,n,contrib/circuit/src/org/apache/cassandra/contrib/circuit/RingModel.java
46,27,9,6,1,1,0.006077176,1,0,1,1,262,43,168,0,6,2,y,src/java/org/apache/cassandra/db/ColumnSerializer.java
29,2,5,2,0,0,0.005885469,1,0,1,1,344,172,174,169,2,1,n,src/java/org/apache/cassandra/db/WriteResponse.java
1,2,3,5,0,0,0.002132687,1,0,1,1,68,13,68,0,2,0,n,src/java/org/apache/cassandra/streaming/IStreamComplete.java
80,95,28,23,9,3,0.028394456,2,1,1,0.956521739,272,11,70,0,23,2,y,src/java/org/apache/cassandra/db/filter/SliceQueryFilter.java
295,277,44,24,5,1,0.026268236,3,2,1,0.916666667,344,14,100,0,24,8,y,src/java/org/apache/cassandra/locator/TokenMetadata.java
14,1,1,2,0,0,0.004051121,1,0,1,1,344,172,294,50,2,1,n,src/java/org/apache/cassandra/utils/BitSetSerializer.java
38,0,0,1,0,0,0.003188787,1,0,1,1,344,344,344,344,1,0,n,src/java/org/apache/cassandra/concurrent/AIOExecutorService.java
21,0,0,1,0,0,0.003188787,1,0,1,1,344,344,344,344,1,0,n,src/java/org/apache/cassandra/utils/SafeMessageDigest.java
59,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,y,src/java/org/apache/cassandra/db/RowIteratorFactory.java
96,2,6,2,0,0,0.002737702,2,0,2,0.5,69,34,38,31,2,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/TimedOutException.java
42,26,48,15,4,2,0.016385139,2,0,2,0.8,141,9,55,0,15,4,n,src/java/org/apache/cassandra/db/RangeSliceCommand.java
78,64,55,21,6,2,0.030010493,2,1,1,0.857142857,344,16,79,0,21,5,y,src/java/org/apache/cassandra/service/ReadResponseResolver.java
62,57,21,15,4,1,0.019303279,1,0,1,1,272,18,76,0,15,4,y,src/java/org/apache/cassandra/db/filter/QueryFilter.java
11,9,8,6,0,0,0.005960403,2,0,2,0.666666667,100,16,68,0,5,2,n,src/java/org/apache/cassandra/io/DeletionService.java
2,3,3,3,0,0,0.006636595,1,0,1,1,344,114,174,48,3,1,n,src/java/org/apache/cassandra/gms/IFailureNotification.java
19,21,9,4,1,1,0.003188892,1,0,1,1,62,15,52,0,4,0,n,src/java/org/apache/cassandra/dht/AbstractBounds.java
32,35,32,14,4,1,0.016359925,4,1,3,0.357142857,227,16,51,0,14,5,n,src/java/org/apache/cassandra/client/RingCache.java
18,7,8,6,0,0,0.004904476,2,1,1,0.833333333,68,11,40,0,3,0,y,src/java/org/apache/cassandra/streaming/StreamFinishedVerbHandler.java
65,5,6,6,0,0,0.008296044,2,1,1,0.833333333,164,27,80,3,6,1,n,src/java/org/apache/cassandra/locator/DatacenterEndPointSnitch.java
124,45,79,15,2,2,0.021229843,3,2,1,0.866666667,344,22,84,0,15,3,n,src/java/org/apache/cassandra/gms/FailureDetector.java
42,6,0,2,0,0,0.004936134,1,0,1,1,344,172,262,82,2,1,n,src/java/org/apache/cassandra/utils/Filter.java
3,2,0,2,0,0,0.001921165,1,0,1,1,232,116,181,50,2,0,n,src/java/org/apache/cassandra/concurrent/IExecutorMBean.java
278,57,87,6,2,1,0.005231648,2,0,2,0.666666667,124,20,64,0,6,2,y,src/java/org/apache/cassandra/utils/MerkleTree.java
19,5,19,3,0,0,0.004663131,1,0,1,1,344,114,180,38,3,0,n,src/java/org/apache/cassandra/gms/HeartBeatState.java
158,6,9,2,0,0,0.002737702,2,0,2,0.5,69,34,38,31,2,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/AuthorizationException.java
1,1,1,2,0,0,0.005885469,1,0,1,1,344,172,174,169,2,1,n,src/java/org/apache/cassandra/net/sink/IMessageSink.java
174,96,103,33,5,2,0.040587518,3,2,1,0.909090909,344,10,36,0,33,15,y,src/java/org/apache/cassandra/db/RowMutation.java
56,0,0,1,0,0,0.000139663,1,0,1,1,12,12,12,12,1,0,y,contrib/pig/src/java/org/apache/cassandra/hadoop/pig/CassandraStorage.java
16,12,12,4,0,0,0.005983944,2,0,2,0.5,143,35,44,28,4,1,y,src/java/org/apache/cassandra/service/DatacenterWriteResponseHandler.java
0,0,0,1,0,0,0.003188787,1,0,1,1,344,344,344,344,1,0,n,src/java/org/apache/cassandra/net/HeaderTypes.java
4,0,0,1,0,0,0.001741468,1,0,1,1,198,198,198,198,1,1,n,src/java/org/apache/cassandra/concurrent/NamedThreadFactory.java
90,76,36,9,0,0,0.006164662,4,2,2,0.444444444,55,6,20,0,6,0,y,src/java/org/apache/cassandra/hadoop/ColumnFamilyInputFormat.java
0,6,2,4,0,0,0.005309158,2,0,2,0.75,344,86,154,12,4,1,n,src/java/org/apache/cassandra/cli/CliSessionState.java
26,26,14,2,1,1,0.002778811,1,0,1,1,62,31,52,9,2,0,n,src/java/org/apache/cassandra/dht/Bounds.java
81,17,9,7,0,0,0.010994832,3,0,3,0.428571429,69,9,24,2,6,2,n,src/java/org/apache/cassandra/thrift/CassandraDaemon.java
26,12,11,3,0,0,0.006548246,2,0,2,0.666666667,344,114,261,31,2,0,n,src/java/org/apache/cassandra/utils/BloomCalculations.java
0,0,0,1,0,0,0.001178953,1,0,1,1,58,58,58,58,1,0,n,src/java/org/apache/cassandra/db/commitlog/CommitLogExecutorServiceMBean.java
9,0,0,1,0,0,0.003188787,1,0,1,1,344,344,344,344,1,0,n,src/java/org/apache/cassandra/concurrent/Context.java
19,15,7,8,0,0,0.007707018,2,0,2,0.625,125,15,35,0,2,2,n,contrib/client_only/ClientOnlyExample.java
291,207,81,43,11,3,0.02611355,2,0,2,0.511627907,344,8,59,0,43,6,y,src/java/org/apache/cassandra/cli/CliClient.java
5,9,4,5,0,0,0.00552878,2,0,2,0.8,80,16,52,2,5,1,n,src/java/org/apache/cassandra/auth/AllowAllAuthenticator.java
196,100,196,17,0,0,0.014094674,2,0,2,0.529411765,58,3,21,0,14,2,y,src/java/org/apache/cassandra/db/commitlog/CommitLog.java
84,43,264,6,0,0,0.007083624,2,1,1,0.833333333,35,5,20,0,6,0,y,src/java/org/apache/cassandra/io/sstable/SSTableReader.java
220,201,132,46,4,3,0.0387142,5,4,1,0.760869565,297,6,37,0,46,13,y,src/java/org/apache/cassandra/tools/NodeProbe.java
29,0,0,1,0,0,0.002132687,1,0,1,1,68,68,68,68,1,0,n,src/java/org/apache/cassandra/streaming/StreamRequestMessage.java
101,86,49,13,5,3,0.014471247,2,1,1,0.923076923,344,26,112,0,13,4,n,src/java/org/apache/cassandra/dht/Range.java
13,7,4,6,2,1,0.009579117,2,1,1,0.833333333,141,23,46,2,6,1,n,src/java/org/apache/cassandra/service/RangeSliceVerbHandler.java
2,4,2,3,0,0,0.006087186,2,0,2,0.666666667,344,114,162,28,3,1,n,src/java/org/apache/cassandra/service/IResponseResolver.java
30,3,2,2,0,0,0.004700637,2,0,2,0.5,35,17,27,7,2,0,n,src/java/org/apache/cassandra/io/sstable/SSTableDeletingReference.java
158,6,9,2,0,0,0.002737702,2,0,2,0.5,69,34,38,31,2,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/InvalidRequestException.java
33,13,6,3,0,0,0.005177915,2,0,2,0.666666667,68,22,62,1,3,2,n,src/java/org/apache/cassandra/streaming/StreamRequestMetadata.java
51,0,0,1,0,0,0.001928848,1,0,1,1,35,35,35,35,1,0,n,src/java/org/apache/cassandra/io/sstable/IndexHelper.java
122,86,38,13,3,1,0.012586632,2,0,2,0.692307692,344,26,103,0,13,0,n,src/java/org/apache/cassandra/cli/CliMain.java
2,7,4,5,0,0,0.00552878,2,0,2,0.8,80,16,52,2,5,1,n,src/java/org/apache/cassandra/auth/IAuthenticator.java
31,0,0,1,0,0,0,1,0,1,1,55,55,55,55,0,0,y,contrib/javautils/src/main/java/org/apache/cassandra/contrib/utils/service/CassandraServiceDataCleaner.java
6,5,4,3,0,0,0.006635469,2,0,2,0.666666667,68,22,36,4,3,1,y,src/java/org/apache/cassandra/streaming/StreamIn.java
226,135,204,38,16,4,0.04093145,2,1,1,0.894736842,344,9,56,0,38,7,y,src/java/org/apache/cassandra/db/ColumnFamily.java
201,74,60,5,0,0,0.007083624,2,0,2,0.8,35,7,20,0,5,0,n,src/java/org/apache/cassandra/io/sstable/RowIndexedReader.java
95,14,6,4,0,0,0.00693565,2,0,2,0.75,57,14,27,1,4,1,y,src/java/org/apache/cassandra/db/commitlog/CommitLogSegment.java
4,5,2,4,0,0,0.007929769,1,0,1,1,344,86,174,1,4,1,n,src/java/org/apache/cassandra/gms/IEndPointStateChangeSubscriber.java
170,35,14,7,0,0,0.008221235,3,1,2,0.571428571,100,14,60,2,6,1,y,src/java/org/apache/cassandra/io/util/BufferedRandomAccessFile.java
11,17,41,17,6,2,0.022920037,2,1,1,0.882352941,344,20,92,0,17,3,y,src/java/org/apache/cassandra/locator/RackUnawareStrategy.java
143,134,251,79,29,9,0.06336943,2,1,1,0.987341772,344,4,23,0,79,18,y,src/java/org/apache/cassandra/db/Memtable.java
0,0,0,1,0,0,0.001102737,1,0,1,1,2,2,2,2,1,0,n,src/java/org/apache/cassandra/config/ConfigurationException.java
23,12,12,3,2,1,0.003901723,1,0,1,1,321,107,203,58,3,0,n,src/java/org/apache/cassandra/utils/ReducingIterator.java
94,49,8,6,0,0,0.011261056,2,1,1,0.833333333,344,57,189,20,4,2,n,src/java/org/apache/cassandra/utils/BloomFilter.java
13,14,21,6,0,0,0.012506976,2,1,1,0.833333333,344,57,219,6,6,1,n,src/java/org/apache/cassandra/net/MessageDeserializationTask.java
34,11,20,5,0,0,0.011287079,2,0,2,0.8,344,68,134,25,5,2,n,src/java/org/apache/cassandra/utils/GuidGenerator.java
64,68,66,35,6,4,0.038137687,2,1,1,0.971428571,344,9,49,0,35,9,y,src/java/org/apache/cassandra/db/BinaryMemtable.java
254,10,12,2,0,0,0.002737702,2,0,2,0.5,69,34,38,31,2,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/SuperColumn.java
436,122,19,3,0,0,0.003879523,2,0,2,0.666666667,69,23,36,2,3,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/SliceRange.java
2,0,0,1,0,0,0.003188787,1,0,1,1,344,344,344,344,1,0,n,src/java/org/apache/cassandra/io/ICompactSerializer.java
24,4,7,3,0,0,0.001102737,1,0,1,1,2,0,2,0,3,0,y,src/java/org/apache/cassandra/db/migration/AddColumnFamily.java
103,41,50,16,1,1,0.01795565,3,2,1,0.6875,164,10,49,0,16,5,n,src/java/org/apache/cassandra/locator/DatacenterShardStategy.java
21,22,35,13,2,1,0.023452523,3,2,1,0.846153846,344,26,155,0,13,3,n,src/java/org/apache/cassandra/service/ReadRepairManager.java
80,23,14,8,0,0,0.006276107,2,1,1,0.875,80,10,38,0,6,1,y,src/java/org/apache/cassandra/auth/SimpleAuthenticator.java
62,9,2,2,0,0,0.001591454,2,0,2,0.5,34,17,22,11,1,0,y,src/java/org/apache/cassandra/hadoop/ConfigHelper.java
9,10,7,8,0,0,0.012511859,1,0,1,1,344,43,119,0,8,5,n,src/java/org/apache/cassandra/dht/IPartitioner.java
128,21,21,5,0,0,0.006865214,2,0,2,0.8,35,7,20,0,5,0,y,src/java/org/apache/cassandra/io/sstable/SSTable.java
85,12,0,3,0,0,0.001112552,1,0,1,1,30,10,26,0,0,0,n,src/java/org/apache/cassandra/avro/AvroRecordFactory.java
93,1,1,2,0,0,0.001102737,1,0,1,1,2,1,2,0,2,0,y,src/java/org/apache/cassandra/db/migration/Migration.java
28,22,17,7,0,0,0.007113555,2,1,1,0.857142857,78,11,40,0,5,0,y,src/java/org/apache/cassandra/net/IncomingTcpConnection.java
73,8,8,3,0,0,0.002317708,1,0,1,1,58,19,57,0,3,0,n,src/java/org/apache/cassandra/db/commitlog/CommitLogExecutorService.java
61,42,10,6,0,0,0.007630328,2,0,2,0.5,68,11,27,0,4,0,y,src/java/org/apache/cassandra/streaming/StreamOutManager.java
31,1,1,2,0,0,0.005885469,1,0,1,1,344,172,174,169,2,1,n,src/java/org/apache/cassandra/net/sink/SinkManager.java
82,47,97,20,2,1,0.025784889,2,1,1,0.85,344,17,63,0,20,9,n,src/java/org/apache/cassandra/db/Column.java
