loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
3488,6647,5677,112,24,11,0.708796274,13,12,1,0.223214286,1376,12,86,0,20,43,y,openjpa-kernel/src/main/java/org/apache/openjpa/util
32,0,0,1,0,0,0,1,0,1,1,1092,1092,1092,1092,0,0,n,openjpa-examples/src/main/java/reversemapping
5346,23819,10051,327,64,33,1.083462349,17,16,1,0.244648318,1367,4,42,0,69,126,y,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel
223,163,50,14,4,2,0.120722621,4,2,2,0.5,1367,97,395,0,0,1,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant
606,149,166,16,4,2,0.227401994,6,3,3,0.3125,1376,86,480,0,2,8,n,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore
5727,8368,1853,116,26,15,0.700624571,15,14,1,0.310344828,1376,11,70,0,22,38,y,openjpa-kernel/src/main/java/org/apache/openjpa/enhance
6520,9513,2989,206,44,16,1.183761037,15,14,1,0.208737864,1376,6,49,0,73,88,y,openjpa-kernel/src/main/java/org/apache/openjpa/meta
1391,1811,2422,31,7,3,0.417154253,10,9,1,0.35483871,1388,44,378,0,9,48,n,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta
10559,15207,4914,357,86,38,1.144296546,17,17,0,0.134453782,1367,3,34,0,83,42,y,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql
450,590,264,9,2,1,0.038066864,2,1,1,0.888888889,374,41,95,6,4,1,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/util
53,9,0,2,0,0,0.015100829,2,0,2,0.5,511,255,492,19,0,0,n,openjpa-kernel/src/main/jjtree/org/apache/openjpa/kernel/jpql
6799,8666,2049,142,20,13,0.750807361,14,13,1,0.246478873,1367,9,76,0,18,52,y,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats
2527,3833,1650,90,13,9,0.532614379,15,13,2,0.277777778,1376,15,156,0,56,46,y,openjpa-kernel/src/main/java/org/apache/openjpa/datacache
238,144,372,9,0,0,0.245517233,3,1,2,0.555555556,1388,154,978,0,0,18,n,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml
3154,13377,3680,88,9,3,0.177256507,5,3,2,0.647727273,347,3,72,0,74,30,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria
2297,3490,1052,62,12,2,0.473582181,9,7,2,0.225806452,1376,22,213,0,15,54,y,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps
