loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
41,11,6,4,0,0,0.002761655,3,0,3,0.5,527,131,431,10,4,3,n,plugins/org.eclipse.xtend/src/org/eclipse/internal/xtend/xtend/ast/CreateExtensionStatement.java
2,0,0,1,0,0,0.000607966,1,0,1,1,427,427,427,427,0,0,n,plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/internal/frontend/parser/xpand3node/validation/ListLiteralNodeValidator.java
80,0,0,1,0,0,0.001605683,1,0,1,1,527,527,527,527,1,1,n,plugins/org.eclipse.xpand/src/org/eclipse/internal/xpand2/pr/util/FSIO.java
90,1,1,2,0,0,0.001605683,2,0,2,0.5,527,263,485,42,1,1,y,plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/core/builder/XtendXpandMarkerManager.java
48,0,0,1,0,0,0.000740936,1,0,1,1,446,446,446,446,1,0,n,plugins/org.eclipse.xtend.middleend.old/src/org/eclipse/xtend/middleend/old/CheckComponent.java
137,41,9,3,0,0,0.00256757,2,0,2,0.666666667,527,175,399,42,3,3,y,plugins/org.eclipse.xpand/src/org/eclipse/internal/xpand2/ast/AbstractDefinition.java
3,0,0,1,0,0,0.001605683,1,0,1,1,527,527,527,527,1,1,n,plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/core/metamodel/jdt/oaw/OawClassicMetamodelContributor.java
6,0,0,1,0,0,0.000305351,1,0,1,1,427,427,427,427,0,0,n,plugins/org.eclipse.xpand3/src/org/eclipse/xpand3/middlend/Statement2Backend.java
14,0,0,1,0,0,0.001605683,1,0,1,1,527,527,527,527,1,1,n,plugins/org.eclipse.xtend.check.ui/src/org/eclipse/xtend/check/ui/editor/color/ColorProvider.java
6,3,4,4,0,0,0.002110064,2,0,2,0.75,493,123,403,21,3,2,n,plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/backend/types/builtin/SetType.java
4,0,0,1,0,0,0.000607966,1,0,1,1,427,427,427,427,0,0,n,plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/statement/TextStatement.java
14,0,0,1,0,0,0.001605683,1,0,1,1,527,527,527,527,1,1,n,plugins/org.eclipse.m2t.common.recipe/src/org/eclipse/m2t/common/recipe/core/CheckSet.java
42,1,1,3,0,0,0.002255677,3,0,3,0.333333333,527,175,399,54,3,2,n,plugins/org.eclipse.xtend/src/org/eclipse/internal/xtend/expression/codeassist/ProposalFactoryDefaultImpl.java
2,0,0,1,0,0,0.000607966,1,0,1,1,427,427,427,427,0,0,n,plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/expression/validation/ListLiteralValidator.java
14,0,0,1,0,0,0.001605683,1,0,1,1,527,527,527,527,1,1,n,plugins/org.eclipse.xtend.util.stdlib/src/org/eclipse/xtend/util/stdlib/PropertiesExtension.java
14,3,4,2,0,0,0.000841591,1,0,1,1,427,213,425,1,1,1,n,plugins/org.eclipse.xpand3.parser/src/org/eclipse/xpand3/parser/ParseFacade.java
73,0,2,2,0,0,0.000596721,1,0,1,1,433,216,424,8,1,2,n,plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/middleend/internal/MiddleEndImpl.java
79,0,0,1,0,0,0.000607966,1,0,1,1,427,427,427,427,0,0,n,plugins/org.eclipse.xpand3.common/emf-gen/org/eclipse/xpand3/staticTypesystem/impl/DeclaredPropertyImpl.java
17,5,5,2,0,0,0.002073922,2,0,2,0.5,527,263,399,128,2,2,n,plugins/org.eclipse.xtend.util.stdlib/src/org/eclipse/xtend/util/stdlib/ElementPropertiesExtensions.java
10,0,0,1,0,0,0.001605683,1,0,1,1,527,527,527,527,1,1,n,plugins/org.eclipse.xtend.check.ui/src/org/eclipse/xtend/check/ui/editor/codeassist/CheckProposalFactoryEclipseImpl.java
48,0,0,1,0,0,0.000607966,1,0,1,1,427,427,427,427,0,0,n,plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/internal/frontend/parser/xpand3node/impl/ExpressionStmtNodeImpl.java
72,1,1,2,0,0,0.001901119,2,0,2,0.5,527,263,509,18,2,1,n,plugins/org.eclipse.xtend/src/org/eclipse/internal/xtend/xtend/parser/ParseFacade.java
3,0,0,1,0,0,0.000607966,1,0,1,1,427,427,427,427,0,0,n,plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/expression/validation/UnaryOperationValidator.java
9,1,1,2,0,0,0.001792876,2,0,2,0.5,493,246,476,17,1,1,n,plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/backend/expr/IfExpression.java
3,0,0,1,0,0,0.000607966,1,0,1,1,427,427,427,427,0,0,n,plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/internal/frontend/parser/xpand3node/validation/ExtensionImportNodeValidator.java
57,0,0,1,0,0,0.000607966,1,0,1,1,427,427,427,427,0,0,n,plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/expression/impl/LiteralImpl.java
42,0,0,1,0,0,0.000607966,1,0,1,1,427,427,427,427,0,0,n,plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/expression/impl/OperationCallImpl.java
24,0,0,1,0,0,0.000356399,1,0,1,1,437,437,437,437,0,0,n,plugins/org.eclipse.xpand3/src/org/eclipse/xpand3/analyzation/AnalyzeContext.java
4,0,0,1,0,0,0.000607966,1,0,1,1,427,427,427,427,0,0,n,plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/internal/frontend/parser/xpand3node/validation/FileStatementNodeValidator.java
48,0,0,1,0,0,0.000607966,1,0,1,1,427,427,427,427,0,0,n,plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/declaration/impl/CreateExtensionImpl.java
19,12,19,6,0,0,0.002178571,2,1,1,0.833333333,437,72,431,0,0,0,n,plugins/org.eclipse.xpand3/src/org/eclipse/xpand3/analyzation/typesystem/xpand3/Xpand3ResourceDeclarationsContributor.java
11,0,0,1,0,0,0.001605683,1,0,1,1,527,527,527,527,1,1,y,plugins/org.eclipse.xtend/src/org/eclipse/internal/xtend/util/TripleKeyCache.java
